Date,Close,High,Low,Open,Volume
2018-06-11,3628.385986328125,3628.385986328125,3628.385986328125,3628.385986328125,0
2018-06-12,3628.385986328125,3628.385986328125,3628.385986328125,3628.385986328125,0
2018-06-13,3628.385986328125,3628.385986328125,3628.385986328125,3628.385986328125,0
2018-06-14,3628.385986328125,3628.385986328125,3628.385986328125,3628.385986328125,0
2018-06-15,3628.385986328125,3628.385986328125,3628.385986328125,3628.385986328125,0
2018-06-18,3628.385986328125,3628.385986328125,3628.385986328125,3628.385986328125,0
2018-06-19,3628.385986328125,3628.385986328125,3628.385986328125,3628.385986328125,0
2018-06-20,3506.0810546875,3591.6946618368456,3449.005316587936,3587.6178234011627,253439000
2018-06-21,3449.005615234375,3579.4644564725545,3449.005615234375,3526.465552219544,90593500
2018-06-22,3575.3876953125,3575.3876953125,3440.8520123645953,3489.774078891106,96509500
2018-06-25,3620.23291015625,3665.0781376469245,3559.0803272144217,3575.387682665576,62513000
2018-06-26,3485.69677734375,3636.539795778509,3485.69677734375,3603.925089089912,54763500
2018-06-27,3481.62060546875,3538.696353099385,3481.62060546875,3489.7742837016976,67309500
2018-06-28,3416.390869140625,3485.6971278224755,3412.314030394634,3485.6971278224755,118098500
2018-06-29,3502.0048828125,3502.0048828125,3396.007063309444,3416.391259367724,119188000
2018-07-02,3497.927001953125,3530.54170593404,3493.8501639555107,3530.54170593404,59441500
2018-07-03,3359.3154296875,3526.465833349135,3359.3154296875,3522.3889942354367,73038000
2018-07-04,3461.236572265625,3489.7744474197584,3375.6229468032243,3420.4681791882913,61994500
2018-07-05,3461.236572265625,3473.467090188825,3424.5450184960246,3432.698697111491,34144000
2018-07-06,3412.314453125,3432.6986493802274,3412.314453125,3420.4681316270908,37609000
2018-07-09,3571.310546875,3587.6179009703196,3436.774875588613,3457.1590682077626,80049500
2018-07-10,3571.310546875,3587.6179009703196,3489.773776398402,3563.1568698273404,116639500
2018-07-11,3640.61767578125,3661.001873294023,3506.0819721969483,3506.0819721969483,95570000
2018-07-12,3722.154541015625,3734.3850597703313,3616.1567118081703,3620.233551393072,79008000
2018-07-13,3754.7685546875,3762.9222323306867,3718.0770052931593,3750.691715865906,73936000
2018-07-16,3771.075927734375,3771.075927734375,3734.3843781672294,3758.845411211993,71571000
2018-07-17,3705.845947265625,3750.6911677495873,3673.231241459107,3738.460653072143,30322000
2018-07-18,3783.305908203125,3783.3059082031245,3742.537525571626,3742.537525571626,80090500
2018-07-19,3783.305908203125,3783.3059082031245,3758.844878624225,3766.998555150525,76925500
2018-07-20,3766.998291015625,3775.1519669702043,3738.4604251745973,3775.1519669702043,57104000
2018-07-23,3807.76708984375,3832.228120399491,3766.9987055841807,3783.3060592880083,70157500
2018-07-24,3836.3056640625,3836.3056640625,3799.6141114837937,3832.228824887088,88291000
2018-07-25,3844.4580078125,3844.4580078125,3819.996981251657,3836.304332292219,50131500
2018-07-26,3803.68994140625,3852.6119985304463,3787.382589031518,3787.382589031518,54317500
2018-07-27,3787.38330078125,3807.7674950803953,3771.075945341933,3799.6138173607374,46642500
2018-07-30,3795.537353515625,3815.921549828813,3750.6921216266114,3815.921549828813,40096500
2018-07-31,3795.537353515625,3799.614192778263,3693.6163719496844,3783.306835727712,66803000
2018-08-01,3828.15234375,3828.15234375,3791.4607877396165,3815.921825079872,56594000
2018-08-02,3824.074951171875,3897.4580525802908,3824.0749511718755,3848.5359849746806,79333000
2018-08-03,3824.074951171875,3856.689662908949,3807.7675953033386,3824.0749511718755,41404000
2018-08-06,3881.150390625,3881.150390625,3815.9209722951678,3815.9209722951678,63000500
2018-08-07,3881.150390625,3893.3809065618434,3864.843036042542,3864.843036042542,114379000
2018-08-08,3901.53515625,3905.6119954937303,3840.382567594044,3897.4583170062697,64702500
2018-08-09,3930.072998046875,3930.072998046875,3897.4582843701373,3913.765641208506,65947500
2018-08-10,3893.380615234375,3925.9953219588515,3864.842746850458,3913.7648069371726,80348000
2018-08-13,3803.68994140625,3840.381484249397,3758.8447223757366,3836.304646155714,80184000
2018-08-14,3832.228515625,3897.457937167553,3754.7685775432183,3824.074837932181,85527500
2018-08-15,3824.074951171875,3848.5359849746806,3799.61391736907,3848.5359849746806,57330500
2018-08-16,3811.84423828125,3828.15159331133,3783.3063669786093,3824.0747545538097,52903500
2018-08-17,3811.84423828125,3811.8442382812495,3811.8442382812495,3811.8442382812495,0
2018-08-20,3897.45751953125,3897.4575195312505,3819.9975897497716,3832.228104978426,96832000
2018-08-21,3893.380615234375,3909.6879685966132,3889.303776893815,3889.303776893815,67938000
2018-08-22,3893.380615234375,3893.380615234375,3893.380615234375,3893.380615234375,0
2018-08-23,4007.5322265625,4019.762742004705,3877.0733951789803,3881.150233659715,145868000
2018-08-24,4089.069580078125,4154.299005084356,4007.532798820336,4011.6096378832253,103975000
2018-08-27,4040.146484375,4133.913758987134,4023.839132268542,4093.145378720989,91285000
2018-08-28,4072.76220703125,4093.146402261637,4003.4559432479355,4093.146402261637,63353500
2018-08-29,4044.22412109375,4044.22412109375,3991.225216281029,3995.302055112777,87695500
2018-08-30,4089.069580078125,4101.300097266793,4064.6085457007885,4072.7622238265676,96273500
2018-08-31,4044.22412109375,4084.9925094112273,4044.22412109375,4076.8388317477315,111563000
2018-09-03,4040.146484375,4089.0685406943744,4011.6086181886985,4084.99170266776,38489500
2018-09-04,4036.07080078125,4060.5318359374996,3995.3024088541665,4048.301318359375,42271500
2018-09-05,3913.765625,3995.3024088541665,3856.689876302083,3995.3024088541665,95608500
2018-09-06,4027.916748046875,4109.453524323128,3848.5358402391194,3917.842100073934,95265000
2018-09-07,4052.377197265625,4052.377197265625,3974.917270959743,4048.3003590389994,72551500
2018-09-10,4036.07080078125,4036.0708007812495,3938.2266601562496,4011.609765625,66696500
2018-09-11,4036.07080078125,4036.0708007812495,4036.0708007812495,4036.0708007812495,0
2018-09-12,3897.45751953125,4048.3005406846564,3885.2270043025956,4036.070025456002,87900500
2018-09-13,3913.765625,3974.9182128906245,3897.4582682291666,3946.3803385416663,94051000
2018-09-14,3909.68798828125,3946.379533531022,3864.8427663093066,3897.457473197993,72473500
2018-09-17,3901.53515625,3909.6888347374606,3872.997281543887,3872.997281543887,39478000
2018-09-18,3913.765625,3954.534016927083,3864.8435546875,3864.8435546875,75119500
2018-09-19,3913.765625,3950.457177734375,3885.2277506510413,3925.996142578125,111558500
2018-09-20,3905.61181640625,3950.457046030956,3897.4581382926667,3946.3802069741646,60786000
2018-09-21,3864.8427734375,3938.2258640723894,3864.8427734375005,3897.4574803863397,152052000
2018-09-24,3901.53515625,3925.9961917123824,3881.150960031348,3897.4583170062697,59902000
2018-09-25,3901.53515625,3913.765673981191,3885.2277992750783,3913.765673981191,42771000
2018-09-26,3946.379150390625,3962.686502251743,3881.1497429461515,3881.1497429461515,71715500
2018-09-27,3913.765625,3934.1498209635415,3889.30458984375,3897.4582682291666,71001000
2018-09-28,3938.2265625,3938.2265625,3897.458171583851,3897.458171583851,96975000
2018-10-01,3905.61181640625,3946.3802069741646,3905.61181640625,3913.765494519833,36388000
2018-10-02,3905.61181640625,3946.3802069741646,3872.997103951918,3925.996011690207,50639500
2018-10-03,3901.53515625,3909.6888347374606,3868.9204423001565,3872.997281543887,33524500
2018-10-04,3848.5361328125,3901.5350414211466,3832.2287763175314,3901.5350414211466,67869500
2018-10-05,3758.84619140625,3840.3829851460823,3746.6156723452755,3840.3829851460823,98249500
2018-10-08,3824.074951171875,3905.611730514559,3762.9223666648622,3762.9223666648622,57250000
2018-10-09,3872.996826171875,3872.996826171875,3815.9210834703945,3832.2284385279604,36940000
2018-10-10,3811.84423828125,3934.1494010068513,3791.4600444936495,3897.457852189171,59394500
2018-10-11,3705.845947265625,3799.613226459365,3665.0775650074775,3750.6911677495873,102336000
2018-10-12,3791.46044921875,3828.152001953125,3750.6920572916665,3750.6920572916665,82574500
2018-10-15,3889.304443359375,3889.304443359375,3828.1518577719635,3832.2286968111243,65950000
2018-10-16,3930.072998046875,3930.072998046875,3832.2288570166625,3889.304605950953,47449000
2018-10-17,3917.84228515625,3942.3033191946865,3877.073895092189,3938.22648018828,38359000
2018-10-18,3848.5361328125,3893.3813631736625,3848.5361328124995,3881.1508458024364,29360500
2018-10-19,3811.84423828125,3856.6894646139704,3787.3832057361296,3799.6137220086894,45219500
2018-10-22,3775.15283203125,3848.535932437905,3775.15283203125,3811.8443822345776,63484000
2018-10-23,3742.53857421875,3819.998522922624,3730.308056002349,3815.921683517157,62162500
2018-10-24,3693.615966796875,3775.1527431058566,3693.615966796875,3750.691710213162,59493500
2018-10-25,3734.38427734375,3779.229503381721,3616.1559541527363,3616.1559541527363,87732500
2018-10-26,3848.5361328125,3848.5361328124995,3750.6919938426904,3766.9993503376586,83994000
2018-10-29,3771.075927734375,3840.3821880278715,3771.075927734375,3799.6137996199323,34553000
2018-10-30,3832.228515625,3856.6895487034576,3766.999094082447,3771.075932928856,68882500
2018-10-31,3856.689453125,3893.3810018333775,3832.2284206527484,3872.996808106501,128908500
2018-11-01,3881.150390625,3921.918777081145,3868.919874688156,3889.3040679162286,117906500
2018-11-02,3913.765625,3942.303499348958,3881.150911458333,3913.7656249999995,114054500
2018-11-05,3942.302734375,3954.533249579886,3905.611188760341,3913.7648655635985,76754500
2018-11-06,3978.99560546875,4031.994522344871,3954.5345669105404,3962.688246429944,94410500
2018-11-07,3930.072998046875,4011.6097822387187,3897.4582843701373,4011.6097822387187,83875500
2018-11-08,3913.765625,3995.3024088541665,3897.4582682291666,3978.995052083333,99739000
2018-11-09,3913.765625,3921.9193033854162,3901.5351074218747,3913.7656249999995,62938500
2018-11-12,3864.8427734375,3942.3027024409944,3864.8427734375005,3938.2258640723894,65125000
2018-11-13,3925.99560546875,3930.0724441037123,3807.7672850548415,3864.8430259443144,61231500
2018-11-14,3921.91943359375,3954.5341482182303,3897.45839762539,3925.99627292181,68511500
2018-11-15,3942.302734375,3970.840603186401,3905.611188760341,3958.610087981515,87085500
2018-11-16,4048.301025390625,4060.5315420836478,3962.6874085394634,3970.841086334812,134145500
2018-11-19,4093.146728515625,4142.0688009680025,4060.5320135473726,4076.8393710314986,103822500
2018-11-20,4093.146728515625,4093.1467285156245,4093.1467285156245,4093.1467285156245,0
2018-11-21,4044.22412109375,4084.9925094112273,4040.147282262002,4076.8388317477315,107889000
2018-11-22,4093.146728515625,4109.4540859997505,4027.9172985791206,4027.9172985791206,87270000
2018-11-23,4093.146728515625,4150.222479710065,4056.455174176341,4125.761443483877,57460000
2018-11-26,4113.53076171875,4142.068636180625,4044.224495168484,4044.224495168484,64336500
2018-11-27,4158.375,4158.375,4076.8382352941176,4109.452941176471,73989000
2018-11-28,4150.22216796875,4178.760041422366,4142.0684898391455,4178.760041422366,90687500
2018-11-29,4272.5263671875,4272.5263671875,4158.37489936188,4158.37489936188,113847500
2018-11-30,4248.06689453125,4272.52793231166,4203.221658600498,4272.52793231166,178034500
2018-12-03,4221.07080078125,4413.309490351714,4171.988582167514,4266.062834510508,100923000
2018-12-04,4286.51318359375,4331.505211284142,4216.980049890416,4221.0702342259065,119232500
2018-12-05,4278.33349609375,4278.33349609375,4184.259241399528,4188.349426386233,74994000
2018-12-06,4302.875,4302.875,4188.349809885932,4229.251663498098,75450000
2018-12-07,4245.6123046875,4261.973045746026,4221.071193099711,4245.6123046875,71070000
2018-12-10,4237.4306640625,4257.881584255852,4188.348455598456,4188.348455598456,81221000
2018-12-11,4221.07080078125,4253.7922798570735,4192.439506589904,4196.529691474382,93017000
2018-12-12,4225.16015625,4245.611076657793,4196.52886767909,4245.611076657793,121623000
2018-12-13,4225.16015625,4257.881628902468,4208.7994199237655,4253.791444820909,84280500
2018-12-14,4225.16015625,4237.430708494676,4204.709235842207,4221.069972168441,184435000
2018-12-17,4225.16015625,4253.791444820909,4212.889604005324,4241.5208925762345,101438500
2018-12-18,4143.35693359375,4184.258778940183,4073.823796504812,4171.988225336253,132039000
2018-12-19,4278.33349609375,4278.33349609375,4122.906466598948,4122.906466598948,102220500
2018-12-20,4184.25927734375,4229.251312584005,4147.447612147177,4188.3494623655915,94455000
2018-12-21,4229.251953125,4233.34213876632,4122.9071264506765,4122.9071264506765,89979500
2018-12-24,4229.251953125,4229.251953125,4229.251953125,4229.251953125,0
2018-12-25,4229.251953125,4229.251953125,4229.251953125,4229.251953125,0
2018-12-26,4274.2421875,4274.2421875,4204.709061004784,4229.250164473684,66511500
2018-12-27,4249.70263671875,4298.784861589419,4237.432080501083,4286.514305371752,50265500
2018-12-28,4253.79248046875,4286.51396108774,4237.431740159254,4249.7022953913765,54467500
2018-12-31,4253.79248046875,4253.79248046875,4253.79248046875,4253.79248046875,0
2019-01-01,4253.79248046875,4253.79248046875,4253.79248046875,4253.79248046875,0
2019-01-02,4286.51318359375,4290.60336792924,4253.791708909828,4253.791708909828,35956000
2019-01-03,4237.4306640625,4270.152136371863,4184.2582715597855,4253.791400217182,72358000
2019-01-04,4257.8828125,4257.8828125,4192.439849003363,4233.341701188761,51465000
2019-01-07,4290.60498046875,4356.047954432048,4290.60498046875,4306.9657239595745,73438000
2019-01-08,4286.51318359375,4351.9561329615935,4257.881893245319,4278.33281492277,66247500
2019-01-09,4298.78369140625,4351.956087208611,4274.242585651315,4335.595350038654,84871000
2019-01-10,4298.78369140625,4335.595350038654,4245.61129560389,4335.595350038654,114314500
2019-01-11,4294.693359375,4335.595200892857,4282.422806919642,4319.234464285714,84826500
2019-01-14,4253.79248046875,4282.423776010366,4212.890629695012,4270.153220778245,87547500
2019-01-15,4302.875,4302.875,4245.612404942965,4278.3338878326995,87763000
2019-01-16,4323.3251953125,4323.3251953125,4290.603717959141,4302.874271966651,94972500
2019-01-17,4360.13671875,4360.13671875,4323.325057897514,4327.415242436679,91654000
2019-01-18,4437.8505859375,4437.8505859375,4347.8665187572005,4368.31744311636,100873500
2019-01-21,4536.0146484375,4581.006678313796,4409.218927877029,4437.85021961649,87118000
2019-01-22,4581.00732421875,4597.368064662389,4458.301770891462,4581.00732421875,91907000
2019-01-23,4499.203125,4581.006818181818,4478.752201704546,4581.006818181818,98512500
2019-01-24,4466.4814453125,4486.932367681147,4380.587571364183,4441.940338470124,106781000
2019-01-25,4499.203125,4515.563863636364,4417.399431818182,4417.399431818182,68944000
2019-01-28,4495.1123046875,4511.473041010293,4478.751568364706,4511.473041010293,69704000
2019-01-29,4531.92578125,4540.106152696299,4450.122066787004,4454.212252510153,77679000
2019-01-30,4515.56396484375,4548.285442849864,4495.113041089929,4548.285442849864,76285000
2019-01-31,4609.6376953125,4613.727879602928,4515.563456632653,4515.563456632653,135904500
2019-02-01,4609.6376953125,4703.7119339923465,4548.284930956078,4646.449353926353,57719500
2019-02-04,4499.203125,4609.638110795455,4499.203125,4609.638110795455,113846500
2019-02-05,4499.203125,4499.203125,4499.203125,4499.203125,0
2019-02-06,4527.83447265625,4531.924657365063,4495.112994985744,4499.203179694557,121996500
2019-02-07,4523.7451171875,4527.835302646078,4503.294189894609,4527.835302646078,63697500
2019-02-08,4515.56396484375,4527.834519096043,4499.2032258406925,4523.744334345279,65268500
2019-02-11,4495.1123046875,4523.743593252389,4466.481016122611,4515.563225090991,37639000
2019-02-12,4466.4814453125,4523.744027944712,4458.301076365042,4523.744027944712,95883500
2019-02-13,4433.76025390625,4491.0228402113125,4425.579884434098,4466.481731794857,103115500
2019-02-14,4401.0380859375,4421.489006411187,4401.0380859375,4421.489006411187,108738500
2019-02-15,4384.67822265625,4425.5800717481925,4364.227298110279,4384.67822265625,81340000
2019-02-18,4482.84228515625,4499.203023423243,4425.579701221773,4425.579701221773,62991000
2019-02-19,4401.0380859375,4482.841767832249,4401.0380859375,4433.759558695399,64469000
2019-02-20,4499.203125,4576.916633522727,4450.120909090909,4458.301278409091,89583000
2019-02-21,4503.29345703125,4548.285489753633,4474.662163480642,4531.924750581858,54561500
2019-02-22,4491.0234375,4519.654734460382,4466.482325819672,4478.752881659836,48271500
2019-02-25,4491.0234375,4499.203808060109,4462.392140539617,4491.0234375,47887000
2019-02-26,4544.1953125,4544.1953125,4495.11309490324,4499.203279702971,98446000
2019-02-27,4552.376953125,4556.467139066712,4536.016209358154,4552.376953125,78519500
2019-02-28,4511.474609375,4564.647020908885,4507.384423872393,4556.466649903672,99366000
2019-03-01,4531.92578125,4581.0080099277975,4527.83559552685,4552.376709865749,72589500
2019-03-04,4527.83447265625,4531.924657365063,4511.473733820997,4515.56391852981,63910500
2019-03-05,4495.1123046875,4503.2926728488965,4450.120279799818,4499.202488768198,46499500
2019-03-06,4491.0234375,4544.19584614071,4491.0234375,4544.19584614071,37777000
2019-03-07,4491.0234375,4491.0234375,4491.0234375,4491.0234375,0
2019-03-08,4450.12109375,4556.465899299173,4450.12109375,4536.014975155102,61126000
2019-03-11,4503.29345703125,4523.74438099597,4466.481793894754,4523.74438099597,32469000
2019-03-12,4499.203125,4531.9246022727275,4458.301278409091,4531.9246022727275,40178500
2019-03-13,4499.203125,4503.2933096590905,4458.301278409091,4458.301278409091,17722000
2019-03-14,4482.84228515625,4495.112838856495,4458.301177755759,4458.301177755759,41096000
2019-03-15,4531.92578125,4536.01596697315,4486.933738295352,4515.565038357401,41759500
2019-03-18,4540.10498046875,4548.285349802928,4527.834426467483,4544.1951651358395,42791000
2019-03-19,4491.0234375,4536.015475580601,4486.933252219945,4531.925290300546,51527000
2019-03-20,4474.662109375,4544.1952500142825,4470.571924631513,4531.92469578382,42388500
2019-03-21,4478.7529296875,4515.56459760274,4470.572559039669,4491.023485659246,39866000
2019-03-22,4486.93310546875,4499.2036609075885,4470.572364883631,4470.572364883631,29601000
2019-03-25,4462.3916015625,4499.203264636802,4450.1210472043995,4450.1210472043995,23054500
2019-03-26,4474.662109375,4507.383587322897,4462.391555144539,4482.842478861974,19895500
2019-03-27,4486.93310546875,4507.3840312001485,4466.4821797373515,4507.3840312001485,17804500
2019-03-28,4474.662109375,4486.932663605462,4437.850446683615,4466.481739888026,32187500
2019-03-29,4507.38330078125,4523.74403871512,4466.481455946574,4511.473485264717,36234000
2019-04-01,4499.203125,4540.104971590909,4482.842386363636,4540.104971590909,21786000
2019-04-02,4499.203125,4556.465710227273,4482.842386363636,4523.744232954546,36853000
2019-04-03,4499.203125,4499.203125,4499.203125,4499.203125,0
2019-04-04,4531.92578125,4548.2865241426,4491.023924018502,4531.92578125,48112000
2019-04-05,4523.7451171875,4548.28622993897,4519.654931728922,4548.28622993897,21913500
2019-04-08,4482.84228515625,4531.924499957231,4458.301177755759,4503.293207989992,39910000
2019-04-09,4527.83447265625,4540.1050267826895,4511.473733820997,4527.83447265625,29447000
2019-04-10,4519.654296875,4544.1954061792985,4511.473927106901,4540.105221295249,19508500
2019-04-11,4482.84228515625,4548.2852382242245,4482.84228515625,4548.2852382242245,25356000
2019-04-12,4499.203125,4507.383494318182,4466.4816477272725,4466.4816477272725,18577000
2019-04-15,4503.29345703125,4556.465859339521,4491.022902652418,4548.285489753633,68152000
2019-04-16,4495.1123046875,4503.2926728488965,4478.751568364706,4495.1123046875,71017000
2019-04-17,4495.1123046875,4495.1123046875,4495.1123046875,4495.1123046875,0
2019-04-18,4601.45703125,4748.70365625,4564.645375,4581.006111111111,129332500
2019-04-19,4601.45703125,4601.45703125,4601.45703125,4601.45703125,0
2019-04-22,4601.45703125,4646.449055555556,4568.7355590277775,4601.45703125,62837500
2019-04-23,4605.548828125,4670.9917954873445,4576.917529903974,4646.450682726466,48654000
2019-04-24,4647.64990234375,4655.905053147202,4622.884449933393,4655.905053147202,46975000
2019-04-25,4618.7568359375,4639.394712773682,4560.970780796191,4569.225931530664,61482500
2019-04-26,4639.3935546875,4660.031426372053,4598.117811318394,4610.500534329126,66204500
2019-04-29,4693.05322265625,4701.308373443684,4618.756865569344,4631.139591750495,65480500
2019-04-30,4746.7109375,4754.966086956521,4680.669741847826,4680.669741847826,107607500
2019-05-01,4746.7109375,4746.7109375,4746.7109375,4746.7109375,0
2019-05-02,4693.05322265625,4796.242607499175,4684.798071868816,4787.987456711741,80879500
2019-05-03,4684.79736328125,4746.710984822412,4635.266466048321,4688.924938050661,58244500
2019-05-06,4639.3935546875,4672.414149382785,4618.755683002947,4622.883257339858,36649500
2019-05-07,4672.41552734375,4713.691282885656,4664.160376235369,4684.798254006321,59177000
2019-05-08,4705.43505859375,4705.43505859375,4618.755991724917,4622.8835663377195,59062000
2019-05-09,4647.64990234375,4705.435957967918,4643.522326942024,4705.435957967918,126636500
2019-05-10,4631.1396484375,4688.925704656863,4622.88449754902,4631.1396484375,76130500
2019-05-13,4631.1396484375,4701.308430989584,4622.88449754902,4688.925704656863,63720500
2019-05-14,4536.2041015625,4647.648606332462,4536.2041015625,4589.862566822111,114800500
2019-05-15,4507.31103515625,4585.734945108602,4494.9283125321945,4585.734945108602,72065000
2019-05-16,4358.71923828125,4523.8222397312975,4358.71923828125,4507.311939586292,87939000
2019-05-17,4276.1669921875,4383.483924423866,4276.1669921875,4358.718478523166,74207000
2019-05-20,4441.27001953125,4449.525168266438,4243.1464498867335,4276.167044827486,54764500
2019-05-21,4507.31103515625,4536.20405461238,4457.780144660028,4515.566183572287,97371000
2019-05-22,4507.31103515625,4565.09707406851,4457.780144660028,4565.09707406851,38519000
2019-05-23,4627.01123046875,4627.01123046875,4408.249771757917,4490.801265611061,54926000
2019-05-24,4631.1396484375,4647.649950214461,4627.01207299326,4631.1396484375,37402000
2019-05-27,4693.05322265625,4705.435948837401,4565.098385451022,4569.225960844739,68564000
2019-05-28,4734.32861328125,4763.2216388200195,4668.287412049777,4668.287412049777,209923000
2019-05-29,4738.45556640625,4866.410376997359,4730.2004173358555,4787.986460828614,133044500
2019-05-30,4738.45556640625,4738.45556640625,4738.45556640625,4738.45556640625,0
2019-05-31,4804.49755859375,4845.773310815346,4734.328779817037,4738.456355039197,96875000
2019-06-03,4804.49755859375,4804.49755859375,4804.49755859375,4804.49755859375,0
2019-06-04,4804.49755859375,4804.49755859375,4804.49755859375,4804.49755859375,0
2019-06-05,4804.49755859375,4804.49755859375,4804.49755859375,4804.49755859375,0
2019-06-06,4804.49755859375,4804.49755859375,4804.49755859375,4804.49755859375,0
2019-06-07,4804.49755859375,4804.49755859375,4804.49755859375,4804.49755859375,0
2019-06-10,4854.0283203125,5109.937976655506,4796.242268880208,4953.090122767857,179238000
2019-06-11,4878.79296875,4920.068712986464,4825.134501242597,4870.537819902707,72901000
2019-06-12,4825.13525390625,4870.538579648738,4804.497378568755,4821.007678838751,69255500
2019-06-13,4792.11474609375,4858.155948451631,4779.732020651647,4858.155948451631,78802500
2019-06-14,4787.98779296875,4825.135974121094,4779.732641601562,4825.135974121094,57220500
2019-06-17,4783.85986328125,4821.008041684642,4779.732287903095,4796.242589415714,83624000
2019-06-18,4870.5380859375,4870.5380859375,4783.859018306409,4783.859018306409,78788000
2019-06-19,4903.55859375,4920.068892045455,4862.282848011364,4870.537997159091,66944500
2019-06-20,4878.79296875,4903.558415291878,4792.113905853426,4870.537819902707,59504500
2019-06-21,4854.0283203125,4899.431646437872,4821.007719494048,4878.79377092634,144149000
2019-06-24,4849.900390625,4870.53826462766,4841.645241023936,4866.410689827128,30084000
2019-06-25,4878.79296875,4920.068712986464,4849.899947784475,4895.3032664445855,40561500
2019-06-26,4841.6455078125,4903.559133232097,4837.517932784527,4903.559133232097,59334500
2019-06-27,4899.431640625,4899.431640625,4792.114688092354,4829.262863969039,77525000
2019-06-28,4948.962890625,4948.962890625,4920.069862906589,4936.580164459967,80919000
2019-07-01,4944.83447265625,4973.727495451403,4924.196599231141,4948.9620473412715,56612500
2019-07-02,4953.0908203125,4953.0908203125,4911.8150634765625,4944.835668945312,48563500
2019-07-03,4953.0908203125,4953.0908203125,4903.559912109375,4911.8150634765625,43640000
2019-07-04,4944.83447265625,4961.344771396338,4924.196599231141,4953.089622026294,28224500
2019-07-05,4928.32373046875,4969.599473605004,4928.32373046875,4969.599473605004,32722500
2019-07-08,4854.0283203125,4920.069521949405,4841.645595005581,4899.431646437872,38361000
2019-07-09,4953.0908203125,4953.0908203125,4845.773852539062,4845.773852539062,47740500
2019-07-10,4953.0908203125,4986.11142578125,4948.963244628906,4953.0908203125,52183500
2019-07-11,4973.72802734375,4973.72802734375,4936.579851205913,4969.600452217323,34279500
2019-07-12,4961.34521484375,4977.855515059536,4948.9624896819105,4953.090064735857,29838000
2019-07-15,5039.7685546875,5048.023703835228,4981.982510653409,5002.620383522728,61453500
2019-07-16,5023.2587890625,5039.76908910872,5010.876064027835,5019.131214050945,38075000
2019-07-17,5076.91650390625,5076.91650390625,4990.237441644436,5019.130462398374,45487000
2019-07-18,5072.78955078125,5093.427425275885,4998.4932026005645,5035.641376690907,43625500
2019-07-19,5118.19287109375,5126.448020885837,5076.917122133316,5114.065296197707,43973500
2019-07-22,5192.48828125,5192.48828125,5118.191946542131,5167.722836347377,37314500
2019-07-23,5147.08642578125,5192.48975431661,5122.320973852872,5151.214001102646,39129500
2019-07-24,5159.46923828125,5171.851964453125,5089.300456640625,5167.7243890625,51343500
2019-07-25,5159.46923828125,5180.107115234375,5118.1934843750005,5175.97953984375,53477500
2019-07-26,5114.0654296875,5159.468754729116,5109.937854683717,5159.468754729116,51797500
2019-07-29,5109.93701171875,5142.957606301747,5085.171565781502,5134.702457655997,68509500
2019-07-30,5134.703125,5159.468574155949,5109.937675844052,5122.320400422026,38225500
2019-07-31,5109.93701171875,5151.212754947495,5101.681863073,5109.93701171875,64129000
2019-08-01,5126.44775390625,5175.978650079257,5105.80988050083,5109.937455181914,78228000
2019-08-02,5089.30078125,5122.321386481144,5085.173205596107,5085.173205596107,62989500
2019-08-05,4953.0908203125,5130.576574707031,4953.0908203125,5130.576574707031,90924000
2019-08-06,4854.0283203125,4915.941946847098,4759.09409295945,4854.0283203125,183296000
2019-08-07,4961.34521484375,4994.365815275322,4874.6661387108725,4932.452189466124,92102000
2019-08-08,4957.21728515625,5019.130906536219,4936.579411362926,4961.344859914914,58295500
2019-08-09,5006.748046875,5052.15136799258,4998.492897580894,4998.492897580894,48118500
2019-08-12,4986.11083984375,5019.13144143212,4953.09023825538,5010.876291035027,52705000
2019-08-13,4965.47216796875,4986.110040653574,4953.089444357855,4953.089444357855,84406000
2019-08-14,4961.34521484375,5002.620965383216,4936.57976452007,4986.110665167429,81942000
2019-08-15,4953.0908203125,4953.0908203125,4837.518701171875,4887.049609375,52561500
2019-08-16,4920.06982421875,4986.111029912961,4920.06982421875,4986.111029912961,49821500
2019-08-19,4965.47216796875,4977.854891579645,4924.1964225991005,4977.854891579645,30619000
2019-08-20,4940.7060546875,4981.981794492743,4940.7060546875,4981.981794492743,58393500
2019-08-21,4932.4521484375,4957.217598555178,4932.4521484375,4953.090023535565,55927500
2019-08-22,4953.0908203125,4953.0908203125,4887.049609375,4891.177185058594,65888000
2019-08-23,4948.962890625,4948.962890625,4874.6665336348,4887.049259799834,33083500
2019-08-26,4944.83447265625,4953.089622026294,4837.51753084568,4903.55872580603,41388500
2019-08-27,4957.21728515625,4986.110308466902,4911.813962810938,4986.110308466902,123780000
2019-08-28,4948.962890625,4969.600767566722,4940.707739848312,4953.090466013345,55688000
2019-08-29,4957.21728515625,4973.727584190909,4940.706986121591,4944.834560880256,51525500
2019-08-30,5035.64111328125,5035.64111328125,4957.217194303919,5019.13081454918,73650000
2019-09-02,4953.0908203125,5035.642333984375,4953.0908203125,5035.642333984375,42429000
2019-09-03,4998.4931640625,4998.4931640625,4953.08984052436,4953.08984052436,42743500
2019-09-04,4969.60009765625,5002.620696311774,4957.217373160429,5002.620696311774,41979000
2019-09-05,4986.11083984375,5023.259016630665,4965.472963851019,5023.259016630665,53650500
2019-09-06,4973.72802734375,5002.621053228734,4973.72802734375,5002.621053228734,54349000
