Date,Close,High,Low,Open,Volume,MA5,MA20,Return,RSI,sentiment_score,positive_ratio,negative_ratio,discussion_volume,Target
2023-07-28,8156.060546875,8245.442032320205,8156.060546875,8223.096660958903,74510200,8214.15810546875,8159.411694335938,-0.010840033294912454,55.55560950067139,15.1834,0.7878,0.2122,13,8156.060546875
2023-07-31,8156.060546875,8223.096660958903,8133.715175513698,8200.751289597603,80868000,8218.62724609375,8158.29443359375,0.0,54.28579989887993,9.8834,0.8106,0.1894,18,8156.060546875
2023-08-01,8156.060546875,8200.751289597603,8133.715175513698,8200.751289597603,49756400,8214.158203125,8160.529077148438,0.0,55.882402078206695,7.7886,0.7267,0.2733,14,8223.0966796875
2023-08-02,8223.0966796875,8223.0966796875,8156.060565450917,8156.060565450917,60629900,8187.3439453125,8167.232739257813,0.008219180378471469,51.613003264494694,4.311,0.6134,0.3866,12,8267.7861328125
2023-08-03,8267.7861328125,8312.47686866554,8178.40466110642,8178.40466110642,64596100,8191.812890625,8176.170874023437,0.005434625770044832,58.06445244967551,4.3749,0.6638,0.3362,14,8178.40576171875
2023-08-04,8178.40576171875,8290.13261638704,8156.060390785093,8267.78724545338,52675900,8196.28193359375,8179.522778320313,-0.01081067769024946,46.87497224944501,4.065,0.6176,0.3824,14,8290.1318359375
2023-08-07,8290.1318359375,8290.1318359375,8178.404991787399,8178.404991787399,55589300,8223.09619140625,8190.6954345703125,0.013661106757714814,55.55561624509313,9.5881,0.6421,0.3579,21,8223.0966796875
2023-08-08,8223.0966796875,8312.478165336277,8223.0966796875,8290.132793924082,43373400,8236.50341796875,8197.399096679688,-0.008086138746238536,52.63160617765403,6.114,0.6211,0.3789,10,8401.859375
2023-08-09,8401.859375,8401.859375,8267.787150930852,8290.132521609043,77056800,8272.25595703125,8214.158129882813,0.021739096872602115,60.86962097426559,6.4703,0.7105,0.2895,30,8401.859375
2023-08-10,8401.859375,8424.204745678191,8357.168633643618,8401.859375,76738100,8299.07060546875,8224.213598632812,0.0,60.86962097426559,12.9496,0.7511,0.2489,24,8401.859375
2023-08-11,8401.859375,8446.550116356382,8379.514004321809,8424.204745678191,68898600,8343.761328125,8236.503540039062,0.0,63.63644940873996,12.8903,0.6913,0.3087,19,8357.16796875
2023-08-14,8357.16796875,8357.16796875,8245.441124247995,8334.822599849598,75495400,8357.1685546875,8243.207104492187,-0.005319228072655058,59.0909203695206,10.8586,0.6726,0.3274,26,8312.4775390625
2023-08-15,8312.4775390625,8379.513648248489,8312.4775390625,8334.822908791162,59303700,8375.0447265625,8248.793481445313,-0.005347556714740076,47.368424071371365,7.9548,0.6577,0.3423,14,8312.4775390625
2023-08-16,8312.4775390625,8334.822908791162,8267.786799605175,8290.132169333838,53440000,8357.168359375,8255.4970703125,0.0,54.54548463385869,9.3346,0.8289,0.1711,7,8267.7861328125
2023-08-18,8267.7861328125,8357.167604518581,8267.7861328125,8267.7861328125,79328900,8330.3537109375,8259.966088867188,-0.00537642430189833,58.06446381881989,5.5164,0.6534,0.3466,13,8200.75
2023-08-21,8200.75,8267.786103542234,8200.75,8245.440735694823,73573000,8290.1318359375,8261.08330078125,-0.008108111619681724,52.94110463012259,3.4501,0.5876,0.4124,23,8312.4775390625
2023-08-22,8312.4775390625,8334.822908791162,8178.405320690524,8178.405320690524,65664600,8281.19375,8270.021435546874,0.013624063538395959,58.974351781574974,3.184,0.575,0.425,16,8312.4775390625
2023-08-23,8312.4775390625,8334.822908791162,8290.132169333838,8312.4775390625,63749800,8281.19375,8276.725024414063,0.0,55.55553531289181,5.8513,0.6208,0.3792,18,8223.0966796875
2023-08-24,8223.0966796875,8334.82353674847,8223.0966796875,8267.787422511889,53725900,8263.317578125,8270.021459960937,-0.01075261364075586,47.36849065522553,17.9256,0.8104,0.1896,2,8290.1318359375
2023-08-25,8290.1318359375,8290.1318359375,8200.75036061742,8223.09572944744,50379000,8267.78671875,8272.255981445312,0.00815205741355185,56.75672482368213,8.9016,0.4766,0.5234,7,8223.0966796875
2023-08-28,8223.0966796875,8267.787422511889,8223.0966796875,8267.787422511889,44423100,8272.2560546875,8275.607788085938,-0.008086138746238536,45.71433565265965,7.9542,0.4764,0.5236,21,8267.7861328125
2023-08-29,8267.7861328125,8312.47686866554,8223.09539695946,8290.13150073902,45428500,8263.3177734375,8281.194067382812,0.005434625770044832,52.94110084965611,14.2271,0.4882,0.5118,2,8223.0966796875
2023-08-30,8223.0966796875,8312.478165336277,8223.0966796875,8312.478165336277,56227000,8245.4416015625,8284.545874023437,-0.005405250257700778,35.7142299622122,7.6921,0.4714,0.5286,11,8200.75
2023-08-31,8200.75,8245.440735694823,8133.713896457765,8223.09536784741,136107200,8240.972265625,8283.428540039062,-0.0027175504019915087,34.48262869866234,7.2445,0.5482,0.4518,8,8245.44140625
2023-09-01,8245.44140625,8290.132145579268,8200.750666920732,8223.096036585366,42152700,8232.0341796875,8282.311303710938,0.005449673048196768,38.70962738704212,3.6639,0.5241,0.4759,12,8245.44140625
2023-09-04,8245.44140625,8290.132145579268,8200.750666920732,8245.44140625,40610600,8236.503125,8285.6630859375,0.0,41.3793051393047,7.932,0.662,0.338,20,8245.44140625
2023-09-05,8245.44140625,8267.786775914634,8223.096036585366,8267.786775914634,42007200,8232.0341796875,8283.428564453125,0.0,44.44442644925397,7.656,0.781,0.219,10,8178.40576171875
2023-09-06,8178.40576171875,8267.78724545338,8178.40576171875,8223.096503586066,49318400,8223.09599609375,8281.194018554688,-0.008130024971184313,39.99999999164626,6.5199,0.7383,0.2617,23,8200.75
2023-09-07,8200.75,8200.75,8133.713896457765,8156.059264305177,61405200,8223.09599609375,8271.138549804688,0.0027321019441024497,44.827552419319794,3.7463,0.6311,0.3689,21,8156.060546875
2023-09-08,8156.060546875,8178.405918236301,8089.024432791096,8133.715175513698,80732300,8205.21982421875,8258.848608398437,-0.0054494348840045115,46.42864388571534,3.9012,0.5834,0.4166,28,8156.060546875
2023-09-11,8156.060546875,8156.060546875,8111.369804152397,8111.369804152397,53155900,8187.34365234375,8246.558666992187,0.0,34.78248889360175,10.7709,0.6621,0.3379,27,8133.71484375
2023-09-12,8133.71484375,8156.0602141998625,8111.369473300137,8133.71484375,66479000,8164.99833984375,8235.386010742188,-0.0027397667043511653,33.3331815760631,12.3855,0.7428,0.2572,17,8111.36767578125
2023-09-13,8111.36767578125,8111.36767578125,8044.33157928719,8089.022310283231,69490200,8151.59072265625,8225.330517578124,-0.002747473743307083,38.09492591652585,14.1749,0.7464,0.2536,28,8133.71484375
2023-09-14,8133.71484375,8156.0602141998625,8044.333361950549,8044.333361950549,112757900,8138.18369140625,8216.3923828125,0.002755043152028902,31.578995782580918,18.2219,0.7399,0.2601,30,8044.33349609375
2023-09-15,8044.33349609375,8133.714979383681,8044.33349609375,8089.024237738715,121005300,8115.83828125,8205.219750976563,-0.010988994496768156,29.99998906482851,10.3837,0.6881,0.3119,33,8044.33349609375
2023-09-18,8044.33349609375,8111.369608561197,8044.33349609375,8089.024237738715,34272200,8093.49287109375,8197.39892578125,0.0,22.222465008659697,13.1918,0.7441,0.2559,20,8111.36767578125
2023-09-19,8111.36767578125,8111.36767578125,8021.98621378917,8044.33157928719,33325800,8089.0234375,8187.343432617187,0.008333093067318886,36.841881288131404,11.5783,0.732,0.268,25,8178.40576171875
2023-09-20,8178.40576171875,8200.751132652407,8111.369648917777,8156.060390785093,54305500,8102.4310546875,8180.63984375,0.008264708076008098,47.619176434468564,6.0494,0.5803,0.4197,14,8156.060546875
2023-09-21,8156.060546875,8178.405918236301,8111.369804152397,8156.060546875,40607000,8106.9001953125,8177.288037109375,-0.0027322213515429405,40.00008739356252,13.0247,0.6902,0.3098,10,8111.36767578125
2023-09-22,8111.36767578125,8178.40377227531,8111.36767578125,8156.05840677729,42445300,8120.30703125,8168.349829101562,-0.005479713010575149,36.36356411714139,20.4409,0.7736,0.2264,14,8044.33349609375
2023-09-25,8044.33349609375,8111.369608561197,8044.33349609375,8111.369608561197,56132200,8120.30703125,8159.411669921875,-0.008264226498775229,32.0000699168549,13.3762,0.6662,0.3338,34,7999.642578125
2023-09-26,7999.642578125,8066.678689114874,7999.642578125,8044.333318784916,73544700,8097.96201171875,8146.0044921875,-0.005555577474560369,33.33336367393076,6.7058,0.5639,0.4361,26,7932.6064453125
2023-09-27,7932.6064453125,8044.33329665493,7932.6064453125,7954.951815580986,84345000,8048.8021484375,8131.47998046875,-0.008379890996106476,26.923264399505612,3.4906,0.5181,0.4819,36,7887.91552734375
2023-09-29,7887.91552734375,7954.951636641289,7887.91552734375,7887.91552734375,118960000,7995.17314453125,8115.8382568359375,-0.005633825184301,26.923196517458493,4.4313,0.6486,0.3514,25,8111.36767578125
2023-10-02,8111.36767578125,8133.71304127927,7932.60475179709,7954.95011729511,93663000,7995.17314453125,8109.1345703125,0.02832841549366183,47.22209913077234,9.7179,0.7281,0.2719,52,8223.0966796875
2023-10-03,8223.0966796875,8223.0966796875,8066.679079802139,8111.369822626528,98380200,8030.92578125,8108.017333984375,0.013774372999987072,54.99999452852237,5.3312,0.6535,0.3465,19,8223.0966796875
2023-10-04,8223.0966796875,8267.787422511889,8156.060565450917,8223.0966796875,112582800,8075.6166015625,8106.90009765625,0.0,56.41035984021853,9.3415,0.7157,0.2843,36,8111.36767578125
2023-10-05,8111.36767578125,8223.09450327135,8111.36767578125,8223.09450327135,72855700,8111.36884765625,8103.548193359375,-0.013587217596777168,48.837119478368,5.7645,0.6078,0.3922,24,8066.6787109375
2023-10-06,8066.6787109375,8133.714822108725,8066.6787109375,8133.714822108725,53344400,8147.121484375,8096.84462890625,-0.005509424135362706,51.219501787995604,4.6373,0.6289,0.3711,20,8089.0234375
2023-10-09,8089.0234375,8156.059543335635,8066.678068888121,8066.678068888121,43774500,8142.65263671875,8093.4927734375,0.0027700032892350457,52.38090777815134,15.5669,0.6716,0.3284,21,7977.29833984375
2023-10-10,7977.29833984375,8044.3344603466385,7977.29833984375,8044.3344603466385,71966100,8093.49296875,8084.554663085937,-0.013811938921860722,43.18197167822755,17.1723,0.6958,0.3042,25,7977.29833984375
2023-10-11,7977.29833984375,8066.679833847601,7977.29833984375,7977.29833984375,84305800,8044.33330078125,8076.733837890625,0.0,39.024427935499936,9.0407,0.5752,0.4248,11,8089.0234375
2023-10-12,8089.0234375,8133.7141747237565,8044.332700276243,8044.332700276243,71064500,8039.864453125,8075.616625976562,0.014005380380250232,46.66660838918595,7.1155,0.6405,0.3595,17,8111.36767578125
2023-10-13,8111.36767578125,8156.05840677729,8066.67694478521,8133.71304127927,62941800,8048.80224609375,8074.499267578125,0.0027622912028741897,49.99999999288032,6.5952,0.6953,0.3047,20,8133.71484375
2023-10-16,8133.71484375,8156.0602141998625,8089.024102850274,8156.0602141998625,29429200,8057.74052734375,8078.968334960938,0.002755043152028902,54.76190846999626,8.4439,0.7524,0.2476,21,7999.642578125
2023-10-17,7999.642578125,8111.369429774791,7999.642578125,8089.024059444832,59606000,8062.209375,8076.7337890625,-0.01648352176103418,49.999999993189896,10.6264,0.7972,0.2028,19,7910.26025390625
2023-10-18,7910.26025390625,7999.641725701801,7910.26025390625,7977.2963577529135,50919200,8048.8017578125,8066.67841796875,-0.011173289724614177,48.93612964873753,6.2834,0.701,0.299,43,7820.87939453125
2023-10-19,7820.87939453125,7910.260873325893,7820.87939453125,7887.915503627232,89509700,7995.17294921875,8048.802099609375,-0.01129935760721168,46.93876822336699,4.8796,0.6771,0.3229,75,8021.98681640625
2023-10-20,8021.98681640625,8066.677550759487,7798.533144640059,7798.533144640059,64554500,7977.29677734375,8042.098413085938,0.02571416994559783,45.83335608942886,7.1366,0.7186,0.2814,75,7910.26025390625
2023-10-23,7910.26025390625,7977.2963577529135,7910.26025390625,7932.6056218551375,50633500,7932.605859375,8032.043041992188,-0.013927542522446101,35.416553799816796,6.8914,0.7285,0.2715,65,7843.22412109375
2023-10-24,7843.22412109375,7932.605592559206,7843.22412109375,7843.22412109375,76963200,7901.32216796875,8021.987573242188,-0.008474579932992277,33.33321907230052,5.3172,0.6559,0.3441,24,7932.6064453125
2023-10-25,7932.6064453125,7977.297185849471,7887.915704775528,7887.915704775528,54748400,7905.79140625,8018.635766601563,0.011396120120852116,42.000039327736864,6.768,0.703,0.297,24,7798.53515625
2023-10-26,7798.53515625,7999.643512714899,7798.535156249999,7977.298139774355,63199400,7901.32255859375,8011.932202148438,-0.01690129089181336,38.88888438815389,7.3917,0.7136,0.2864,58,7776.18798828125
2023-10-27,7776.18798828125,7865.56945941092,7776.18798828125,7798.533356063667,52450700,7852.16279296875,8006.3458251953125,-0.0028655596879422207,37.037004060504955,5.6218,0.6901,0.3099,27,7910.26025390625
2023-10-30,7910.26025390625,7910.26025390625,7776.188046212924,7776.188046212924,51958200,7852.16279296875,7996.290454101562,0.017241386888671828,47.2726463623681,4.6654,0.6645,0.3355,36,7820.87939453125
2023-10-31,7820.87939453125,7887.915503627232,7798.534024832589,7865.5701339285715,64907600,7847.69384765625,7976.17958984375,-0.01129935760721168,44.06774136450315,4.403,0.6447,0.3553,24,7686.8076171875
2023-11-01,7686.8076171875,7843.225214048874,7686.8076171875,7820.879843068677,67027600,7798.53408203125,7949.36513671875,-0.01714280077474406,35.00003641560376,2.8732,0.6195,0.3805,69,7910.26025390625
2023-11-02,7910.26025390625,7954.950989804025,7798.533414161811,7798.533414161811,56050900,7820.8791015625,7939.309765625,0.02906962784122702,43.47829253453778,2.6584,0.6777,0.3223,53,7954.95166015625
2023-11-03,7954.95166015625,7999.642399820049,7910.260920492451,7977.297029988149,60414100,7856.6318359375,7933.723413085938,0.0056498022587727625,44.28570491679153,5.6495,0.7763,0.2237,16,8089.0234375
2023-11-06,8089.0234375,8089.0234375,7999.641963052486,8021.987331664364,84994200,7892.38447265625,7933.723413085938,0.016853877065686307,52.857125014389204,6.6207,0.7453,0.2547,35,8021.98681640625
2023-11-07,8021.98681640625,8066.677550759487,7954.950714876392,8044.332183582868,60648200,7932.60595703125,7935.957836914063,-0.008287356516112232,53.6231824343123,4.6463,0.7477,0.2523,16,8044.33349609375
2023-11-08,8044.33349609375,8044.33349609375,7954.952012803819,7999.642754448784,31829300,8004.1111328125,7939.309594726563,0.002785678934525082,57.57576860643094,5.8004,0.7602,0.2398,22,8044.33349609375
2023-11-09,8044.33349609375,8089.024237738715,7954.952012803819,7954.952012803819,46076800,8030.92578125,7937.07509765625,0.0,50.87724341901148,5.3794,0.7343,0.2657,24,7887.91552734375
2023-11-10,7887.91552734375,8044.333115704674,7887.91552734375,7999.642376172982,50754600,8017.5185546875,7925.902490234375,-0.01944449081157007,49.15256810488251,6.3541,0.7481,0.2519,21,7932.6064453125
2023-11-13,7932.6064453125,7977.297185849471,7910.261075044013,7932.6064453125,20827700,7986.23515625,7915.8470703125,0.005665745001176559,53.44830248865333,13.2707,0.7377,0.2623,33,7977.29833984375
2023-11-14,7977.29833984375,7999.643713344712,7932.607592841824,7954.952966342787,37195700,7977.2974609375,7914.7298583984375,0.0056339482916940575,51.78575678446794,9.8679,0.7601,0.2399,23,8089.0234375
2023-11-15,8089.0234375,8089.0234375,7999.641963052486,8021.987331664364,84977900,7986.23544921875,7923.668017578125,0.014005380380250232,61.81810307338837,8.2971,0.7589,0.2411,33,8111.36767578125
2023-11-16,8111.36767578125,8111.36767578125,7999.64084829115,8089.022310283231,48714300,7999.64228515625,7938.192431640625,0.0027622912028741897,63.63634195812211,7.1131,0.7177,0.2823,34,8111.36767578125
2023-11-17,8111.36767578125,8111.36767578125,8021.98621378917,8066.67694478521,57050500,8044.33271484375,7942.661474609375,0.0,59.18364251829775,4.5154,0.6653,0.3347,31,7932.6064453125
2023-11-20,7932.6064453125,8066.678666923415,7932.6064453125,8021.987926386443,49216000,8044.33271484375,7943.778784179687,-0.022038358710145922,54.716999017630755,5.6388,0.7,0.3,49,7843.22412109375
2023-11-21,7843.22412109375,7954.95096042557,7843.22412109375,7887.914856826478,107614800,8017.51787109375,7943.778784179687,-0.011267711922298584,56.86270392505693,6.134,0.7023,0.2977,44,7932.6064453125
2023-11-22,7932.6064453125,7932.6064453125,7843.224964238556,7843.224964238556,40364800,7986.23447265625,7943.778784179687,0.011396120120852116,51.11115103027382,4.9891,0.6747,0.3253,34,7977.29833984375
2023-11-23,7977.29833984375,8021.989086845675,7910.262219340861,7910.262219340861,55542100,7959.42060546875,7952.716943359375,0.0056339482916940575,51.11117477019248,13.1401,0.7707,0.2293,30,7977.29833984375
2023-11-24,7977.29833984375,8021.989086845675,7954.952966342787,7977.29833984375,43631900,7932.60673828125,7962.7724609375,0.0,43.58985707846428,11.2485,0.7253,0.2747,25,7932.6064453125
2023-11-27,7932.6064453125,7999.642556117958,7932.6064453125,7954.951815580986,35679000,7932.60673828125,7963.8897705078125,-0.005602384745726496,44.736922300763496,12.17,0.7336,0.2664,31,7932.6064453125
2023-11-28,7932.6064453125,7999.642556117958,7910.261075044013,7932.6064453125,69070600,7950.483203125,7969.476123046875,0.0,43.24324004358572,9.4569,0.7532,0.2468,22,7954.95166015625
2023-11-29,7954.95166015625,7999.642399820049,7954.95166015625,7954.95166015625,54715600,7954.95224609375,7982.883325195313,0.0028168818153022634,44.73682696524286,7.8618,0.7099,0.2901,30,8021.98681640625
2023-11-30,8021.98681640625,8021.98681640625,7954.950714876392,7977.296082053012,205312100,7963.88994140625,7988.469653320312,0.008426846461651927,58.82347269268855,6.1675,0.73,0.27,28,7999.642578125
2023-12-01,7999.642578125,8021.987948454958,7954.951837465083,7977.297207795042,80566400,7968.3587890625,7990.70419921875,-0.0027853745951753606,54.54546657455487,5.4238,0.665,0.335,25,8015.35986328125
2023-12-04,8015.35986328125,8105.16781693146,8015.35986328125,8037.811851693802,54747400,7984.90947265625,7987.021020507813,0.0019647484250395753,52.686363669813176,5.2614,0.6729,0.3271,47,7992.90625
2023-12-05,7992.90625,8037.810217696629,7925.550298455057,8037.810217696629,94363900,7996.96943359375,7985.5669921875,-0.002801323167548775,42.23796506665484,3.8167,0.6546,0.3454,11,7903.09912109375
2023-12-06,7903.09912109375,8037.811037930575,7903.09912109375,7948.003093372692,81852800,7986.59892578125,7978.5052734375,-0.011235854155833502,34.83361328050886,3.6728,0.6455,0.3545,22,7925.5498046875
2023-12-07,7925.5498046875,7925.5498046875,7835.741874889341,7858.193857338881,91322500,7967.3115234375,7972.566088867187,0.002840744276359608,36.89694186073094,4.352,0.6353,0.3647,40,7858.19482421875
2023-12-08,7858.19482421875,7948.002765066964,7858.19482421875,7903.098794642857,43891600,7939.02197265625,7971.080053710937,-0.008498461574099725,43.77471912804721,4.6348,0.6151,0.3849,79,7858.19482421875
2023-12-11,7858.19482421875,7880.646809430804,7790.838868582589,7790.838868582589,78642800,7907.58896484375,7967.35947265625,0.0,51.47269885780986,4.2119,0.5643,0.4357,37,7813.2900390625
2023-12-12,7813.2900390625,7858.194004804239,7813.2900390625,7813.2900390625,87589300,7871.66572265625,7959.1590576171875,-0.005714389393586261,37.13699759684845,6.5504,0.6988,0.3012,18,7790.83837890625
2023-12-13,7790.83837890625,7858.194330308898,7790.838378906251,7813.290362707133,51560500,7849.21357421875,7944.2498046875,-0.0028735219150963776,28.886065357950812,5.4297,0.7036,0.2964,24,8127.6181640625
2023-12-14,8127.6181640625,8127.618164062499,7858.194357518992,7880.646341397617,115332800,7889.62724609375,7945.062329101563,0.043227669318373296,59.656481379554435,5.2556,0.693,0.307,85,8284.7822265625
2023-12-15,8284.7822265625,8284.7822265625,8150.070320439533,8194.974289147189,275013500,7974.9447265625,7953.733056640625,0.019337038149125352,69.7671971019112,6.2883,0.7331,0.2669,75,8262.3310546875
2023-12-18,8262.3310546875,8284.783041249151,8217.4270815642,8262.3310546875,111712200,8055.77197265625,7970.219287109375,-0.0027099290314496205,68.05207135993794,6.9605,0.7035,0.2965,46,8307.234375
2023-12-19,8307.234375,8307.234375,8194.974451013513,8194.974451013513,65174500,8154.56083984375,7993.4197998046875,0.0054347035982085234,68.82218354300676,6.8419,0.7918,0.2082,25,8352.138671875
2023-12-20,8352.138671875,8352.138671875,8284.78271484375,8307.234700520834,72938100,8266.8208984375,8014.396411132812,0.00540544480244054,68.06701042280928,6.5547,0.8108,0.1892,47,8374.5908203125
2023-12-21,8374.5908203125,8374.5908203125,8307.234861972185,8352.138834199062,88116700,8316.2154296875,8034.26103515625,0.002688191530284989,70.51599505612842,4.733,0.7131,0.2869,26,8374.5908203125
2023-12-22,8374.5908203125,8397.042806425938,8329.686848085623,8329.686848085623,64449600,8334.1771484375,8054.125659179687,0.0,69.99999455212745,3.8998,0.6899,0.3101,15,8419.4931640625
2023-12-27,8419.4931640625,8441.945145833333,8374.589200520833,8419.4931640625,64464700,8365.6095703125,8078.469995117188,0.005361735840405446,73.1708144961116,4.0586,0.5929,0.4071,23,8441.947265625
2023-12-28,8441.947265625,8464.399253033578,8374.59130339927,8374.59130339927,70184600,8392.5521484375,8103.937036132813,0.002666918438551935,81.57905428699361,5.2888,0.6494,0.3506,34,8441.947265625
2023-12-29,8441.947265625,8486.851240442154,8397.043290807846,8464.399253033578,79903400,8410.5138671875,8128.28681640625,0.0,81.08121927488796,9.6012,0.7136,0.2864,27,8464.3984375
2024-01-02,8464.3984375,8464.3984375,8397.042481763927,8441.946452254642,30545200,8428.475390625,8150.407397460937,0.0026594778631725546,88.57146051162346,7.4278,0.6833,0.3167,34,8397.0419921875
2024-01-03,8397.0419921875,8464.397943996491,8374.590008251169,8464.397943996491,34603300,8432.965625,8170.277368164063,-0.007957617521180183,81.57892476382727,7.4869,0.6452,0.3548,28,8509.302734375
2024-01-04,8509.302734375,8509.302734375,8419.494789948878,8441.946776055409,56501800,8450.9275390625,8194.97451171875,0.013369081909075264,87.80494660374899,7.6064,0.7115,0.2885,45,8599.1103515625
2024-01-05,8599.1103515625,8621.56233681462,8509.302410554013,8531.754395806136,85290100,8482.36015625,8225.284716796876,0.010554051253189645,90.90912234963967,8.3711,0.7741,0.2259,49,8599.1103515625
2024-01-08,8599.1103515625,8644.014322066743,8509.302410554013,8621.56233681462,50896000,8513.7927734375,8260.085278320312,0.0,86.20694308021096,6.8522,0.7204,0.2796,42,8644.013671875
2024-01-09,8644.013671875,8644.013671875,8599.109704748376,8621.561688311689,59848600,8549.7158203125,8296.008471679688,0.005221856503369704,83.33336351701193,3.9231,0.6294,0.3706,26,8576.658203125
2024-01-10,8576.658203125,8666.466142424737,8576.658203125,8666.466142424737,52774900,8585.6390625,8331.931640625,-0.007792152038023081,76.9230511675608,3.9685,0.5516,0.4484,19,8599.1103515625
2024-01-11,8599.1103515625,8666.466307318864,8599.1103515625,8644.014322066743,39381500,8603.6005859375,8368.977416992188,0.002617820123614001,76.00000694033734,3.5172,0.5536,0.4464,27,8711.3701171875
2024-01-12,8711.3701171875,8711.3701171875,8621.56217783505,8666.466147511275,68253400,8626.0525390625,8413.881420898437,0.013054811606714845,78.57141745810983,5.1933,0.6393,0.3607,40,8733.8212890625
2024-01-15,8733.8212890625,8756.273271810733,8666.465340817802,8756.273271810733,88399500,8652.9947265625,8461.03056640625,0.0025772262655565648,78.57138417057766,5.9741,0.6696,0.3304,40,8711.3701171875
2024-01-16,8711.3701171875,8756.274086863725,8688.918132349389,8711.3701171875,44869200,8666.466015625,8490.2181640625,-0.002570601244510917,75.86211549636796,7.0704,0.5848,0.4152,18,8756.2734375
2024-01-17,8756.2734375,8756.2734375,8666.465504807693,8756.2734375,107706100,8702.3890625,8513.792724609375,0.00515456463316899,75.86215169959249,7.5508,0.6674,0.3326,24,8688.9189453125
2024-01-18,8688.9189453125,8756.274906128876,8644.014971434915,8688.9189453125,71048900,8720.35078125,8535.122119140626,-0.0076921412594362915,67.74204409681974,9.1111,0.6866,0.3134,17,8644.013671875
2024-01-19,8644.013671875,8778.725573254871,8621.561688311689,8778.725573254871,63176500,8706.8794921875,8551.961083984375,-0.005168108221532575,63.636327677399706,7.0,0.6767,0.3233,15,8644.013671875
2024-01-22,8644.013671875,8666.465655438313,8554.205737621754,8621.561688311689,52868300,8688.91796875,8566.554833984375,0.0,62.49999998782119,7.7872,0.6681,0.3319,47,8621.5625
2024-01-23,8621.5625,8621.5625,8486.8505859375,8486.8505859375,92348600,8670.9564453125,8578.90341796875,-0.002597308695617806,66.6668116389709,4.513,0.6219,0.3781,33,8554.20703125
2024-01-24,8554.20703125,8621.562992125984,8509.303057332678,8621.562992125984,84906000,8630.5431640625,8587.884228515624,-0.007812443365109334,53.5714840390345,3.582,0.6004,0.3996,19,8531.75390625
2024-01-25,8531.75390625,8599.109858141446,8486.849938322368,8486.849938322368,63212700,8599.11015625,8593.497265625,-0.002624804954798776,43.99991647692399,8.0181,0.7421,0.2579,43,8397.0419921875
2024-01-26,8397.0419921875,8486.84992793282,8352.13802431484,8441.94596006016,78977300,8549.7158203125,8591.252001953126,-0.015789474889074784,35.48375780808102,7.2896,0.695,0.305,71,8576.658203125
2024-01-29,8576.658203125,8576.658203125,8419.494309350457,8441.946294175392,73452800,8536.2447265625,8597.987548828125,0.021390414756126352,45.94596182415634,7.7894,0.7339,0.2661,66,8666.46484375
2024-01-30,8666.46484375,8666.46484375,8509.300973526555,8531.752954987047,73136400,8545.2251953125,8608.090869140626,0.01047105276881366,55.2631036665539,5.7729,0.7062,0.2938,28,8576.658203125
2024-01-31,8576.658203125,8711.370112074606,8576.658203125,8711.370112074606,102581200,8549.7154296875,8617.0716796875,-0.010362546002799067,48.780472272473645,4.0462,0.6608,0.3392,52,8711.3701171875
2024-02-01,8711.3701171875,8733.822102025611,8599.110192996939,8666.466147511275,104208700,8585.638671875,8627.175048828125,0.015706806878862833,49.99999999257672,6.037,0.7471,0.2529,30,8711.3701171875
2024-02-02,8711.3701171875,8801.178056539948,8644.014162673164,8778.726071701836,99324000,8648.504296875,8632.788037109374,0.0,48.780526609881846,5.7129,0.7069,0.2931,24,8599.1103515625
2024-02-05,8599.1103515625,8688.918292570985,8554.206381058257,8688.918292570985,57983300,8652.9947265625,8632.788037109374,-0.012886579736006376,44.4444336985962,10.1271,0.7925,0.2075,41,8644.013671875
2024-02-06,8644.013671875,8756.273589691558,8644.013671875,8756.273589691558,87651000,8648.5044921875,8632.788037109374,0.005221856503369704,44.4444336985962,11.8873,0.7869,0.2131,32,8711.3701171875
2024-02-07,8711.3701171875,8733.822102025611,8666.466147511275,8711.3701171875,92953500,8675.446875,8639.5236328125,0.0077922650136079685,51.11107244122066,9.1981,0.778,0.222,26,8801.1787109375
2024-02-12,8801.1787109375,8801.1787109375,8711.370764907526,8756.274737922513,87949400,8693.40859375,8649.62705078125,0.010309353470449922,57.44687741876665,6.5568,0.7206,0.2794,43,8733.8212890625
2024-02-13,8733.8212890625,8801.177237307198,8711.369306314267,8756.273271810733,66072400,8697.898828125,8650.749609375,-0.007653227378657035,53.99998781449167,5.2706,0.6728,0.3272,24,8846.08203125
2024-02-15,8846.08203125,8958.34195550444,8846.08203125,8935.889970653552,164748900,8747.2931640625,8656.362646484375,0.012853565291985669,59.25923836977397,5.9731,0.6932,0.3068,44,8935.890625
2024-02-16,8935.890625,8980.794597989949,8868.534665515075,8958.342611494974,142277200,8805.6685546875,8667.588671875,0.010152358234158276,65.45451237614962,6.0132,0.7127,0.2873,56,8868.5341796875
2024-02-19,8868.5341796875,8958.342120747628,8823.630209157436,8890.986164952532,53341300,8837.1013671875,8673.201708984376,-0.0075377428103312605,63.157898746142195,6.2568,0.7368,0.2632,46,9003.2451171875
2024-02-20,9003.2451171875,9003.2451171875,8846.081237336346,8846.081237336346,63997700,8877.5146484375,8688.918017578126,0.015189763581059612,73.68418240476882,7.7244,0.7623,0.2377,33,8958.341796875
