Date,sentiment_score,positive_ratio,negative_ratio,discussion_volume
2025-05-05,-0.0141,0.0158,0.9842,126
2025-05-06,-0.0142,0.0157,0.9843,64
2025-05-07,-0.0071,0.0079,0.9921,55
2025-05-08,-0.0096,0.0106,0.9894,75
2025-05-09,-0.0048,0.0053,0.9947,32
2025-05-12,-0.0024,0.0026,0.9974,48
2025-05-13,-0.0012,0.0013,0.9987,32
2025-05-14,-0.0055,0.0061,0.9939,92
2025-05-15,-0.0027,0.003,0.997,98
2025-05-16,-0.0014,0.0015,0.9985,63
2025-05-19,-0.0043,0.0047,0.9953,127
2025-05-20,-0.0093,0.0103,0.9897,125
2025-05-21,-0.0046,0.0052,0.9948,140
2025-05-22,-0.0089,0.0098,0.9902,69
2025-05-23,-0.0123,0.0137,0.9863,57
2025-05-26,-0.0107,0.0117,0.9883,102
2025-05-27,-0.0141,0.0161,0.9839,49
2025-05-28,-0.0071,0.008,0.992,50
2025-05-29,-0.0035,0.004,0.996,26
2025-05-30,-0.0191,0.022,0.978,25
2025-06-02,-0.0095,0.011,0.989,164
2025-06-03,-0.0111,0.0125,0.9875,71
2025-06-04,-0.0055,0.0063,0.9937,59
2025-06-05,-0.0028,0.0031,0.9969,66
2025-06-06,-0.0014,0.0016,0.9984,13
2025-06-09,-0.0007,0.0008,0.9992,41
2025-06-10,-0.0003,0.0004,0.9996,52
2025-06-11,-0.0193,0.0224,0.9776,45
2025-06-12,-0.0097,0.0112,0.9888,29
2025-06-13,-0.0048,0.0056,0.9944,48
2025-06-16,-0.0024,0.0028,0.9972,79
2025-06-17,-0.0012,0.0014,0.9986,36
2025-06-18,-0.0006,0.0007,0.9993,72
2025-06-19,-0.0051,0.0056,0.9944,95
2025-06-20,-0.0074,0.0083,0.9917,91
2025-06-23,-0.0096,0.0106,0.9894,155
2025-06-24,-0.0108,0.0118,0.9882,77
2025-06-25,-0.0114,0.0127,0.9873,74
2025-06-26,-0.0119,0.0131,0.9869,74
2025-06-27,-0.0059,0.0065,0.9935,25
2025-06-30,-0.0076,0.0083,0.9917,100
2025-07-01,-0.0038,0.0041,0.9959,57
2025-07-02,-0.0019,0.0021,0.9979,81
2025-07-03,-0.0009,0.001,0.999,45
2025-07-04,-0.0128,0.0144,0.9856,36
2025-07-07,-0.0115,0.0128,0.9872,90
2025-07-08,-0.0181,0.0207,0.9793,105
2025-07-09,-0.0211,0.0244,0.9756,71
2025-07-10,-0.0106,0.0122,0.9878,62
2025-07-11,-0.0125,0.0142,0.9858,62
2025-07-14,-0.0101,0.0113,0.9887,120
2025-07-15,-0.0115,0.0127,0.9873,71
2025-07-16,-0.0134,0.015,0.985,116
2025-07-17,-0.0126,0.0141,0.9859,76
2025-07-18,-0.0115,0.0129,0.9871,85
2025-07-21,-0.0057,0.0065,0.9935,139
2025-07-22,-0.0079,0.0089,0.9911,88
2025-07-23,-0.0103,0.0115,0.9885,71
2025-07-24,-0.011,0.0122,0.9878,78
2025-07-25,-0.0124,0.0138,0.9862,65
2025-07-28,-0.0192,0.0218,0.9782,134
2025-07-29,-0.0222,0.0253,0.9747,104
2025-07-30,-0.0153,0.0172,0.9828,219
2025-07-31,-0.0092,0.0103,0.9897,294
2025-08-01,-0.0046,0.0052,0.9948,119
2025-08-04,-0.0085,0.0094,0.9906,147
2025-08-05,-0.0042,0.0047,0.9953,92
2025-08-06,-0.0072,0.008,0.992,89
2025-08-07,-0.0159,0.0181,0.9819,71
2025-08-08,-0.0079,0.009,0.991,58
2025-08-11,-0.0102,0.0113,0.9887,147
2025-08-12,-0.0136,0.0152,0.9848,261
2025-08-13,-0.0094,0.0105,0.9895,173
2025-08-14,-0.0159,0.0179,0.9821,119
2025-08-15,-0.0185,0.021,0.979,124
2025-08-18,-0.0093,0.0105,0.9895,129
2025-08-19,-0.015,0.017,0.983,171
2025-08-20,-0.0125,0.014,0.986,270
2025-08-21,-0.0168,0.0189,0.9811,84
2025-08-22,-0.0084,0.0095,0.9905,77
2025-08-25,-0.0118,0.0134,0.9866,116
2025-08-26,-0.0212,0.0249,0.9751,192
2025-08-27,-0.0214,0.0247,0.9753,122
2025-08-28,-0.0191,0.0217,0.9783,107
2025-08-29,-0.0132,0.0149,0.9851,247
2025-09-01,-0.0111,0.0124,0.9876,506
2025-09-02,-0.0143,0.0162,0.9838,150
2025-09-03,-0.0135,0.0152,0.9848,210
2025-09-04,-0.0067,0.0076,0.9924,107
2025-09-05,-0.0034,0.0038,0.9962,24
2025-09-08,-0.0052,0.0058,0.9942,514
2025-09-09,-0.0116,0.0132,0.9868,726
2025-09-10,-0.011,0.0125,0.9875,342
2025-09-11,-0.0107,0.012,0.988,259
2025-09-12,-0.0113,0.0127,0.9873,225
2025-09-15,-0.0091,0.0101,0.9899,268
2025-09-16,-0.0071,0.0078,0.9922,180
2025-09-17,-0.0067,0.0074,0.9926,288
2025-09-18,-0.0105,0.0118,0.9882,371
2025-09-19,-0.018,0.0207,0.9793,202
2025-09-22,-0.014,0.016,0.984,179
2025-09-23,-0.0141,0.016,0.984,125
2025-09-24,-0.023,0.0268,0.9732,133
2025-09-25,-0.0115,0.0134,0.9866,146
2025-09-26,-0.0122,0.014,0.986,206
2025-09-29,-0.0127,0.0143,0.9857,204
2025-09-30,-0.0117,0.0131,0.9869,168
2025-10-01,-0.0156,0.0179,0.9821,397
2025-10-02,-0.0174,0.0199,0.9801,228
2025-10-03,-0.0161,0.0183,0.9817,180
2025-10-06,-0.0095,0.0108,0.9892,301
2025-10-07,-0.013,0.0147,0.9853,161
2025-10-08,-0.0152,0.0173,0.9827,353
2025-10-09,-0.0189,0.0218,0.9782,760
2025-10-10,-0.0108,0.0123,0.9877,348
2025-10-13,-0.0143,0.0162,0.9838,298
2025-10-14,-0.012,0.0135,0.9865,278
2025-10-15,-0.014,0.0157,0.9843,223
2025-10-16,-0.0102,0.0114,0.9886,140
2025-10-17,-0.0109,0.0123,0.9877,306
2025-10-20,-0.0167,0.019,0.981,813
2025-10-21,-0.016,0.0184,0.9816,904
2025-10-22,-0.0147,0.0168,0.9832,655
2025-10-23,-0.0151,0.0172,0.9828,227
2025-10-24,-0.0141,0.0159,0.9841,138
2025-10-27,-0.0182,0.0204,0.9796,200
2025-10-28,-0.0091,0.0102,0.9898,109
2025-10-29,-0.0099,0.0112,0.9888,247
2025-10-30,-0.0089,0.01,0.99,226
2025-10-31,-0.0125,0.0139,0.9861,112
2025-11-03,-0.0094,0.0104,0.9896,144
2025-11-04,-0.0136,0.0153,0.9847,99
2025-11-05,-0.0068,0.0077,0.9923,84
2025-11-06,-0.0083,0.0093,0.9907,92
2025-11-07,-0.0195,0.0224,0.9776,141
2025-11-10,-0.0131,0.0149,0.9851,136
2025-11-11,-0.0131,0.0148,0.9852,136
2025-11-12,-0.011,0.0124,0.9876,100
2025-11-13,-0.0096,0.0107,0.9893,111
2025-11-14,-0.0149,0.0166,0.9834,89
2025-11-17,-0.0111,0.0123,0.9877,124
2025-11-18,-0.0056,0.0062,0.9938,99
2025-11-19,-0.0071,0.0079,0.9921,104
2025-11-20,-0.0104,0.0116,0.9884,130
2025-11-21,-0.0052,0.0058,0.9942,98
2025-11-24,-0.012,0.0136,0.9864,140
2025-11-25,-0.0106,0.0119,0.9881,99
2025-11-26,-0.0109,0.0121,0.9879,81
2025-11-27,-0.0055,0.0061,0.9939,98
2025-11-28,-0.0082,0.0092,0.9908,81
2025-12-01,-0.0076,0.0084,0.9916,131
2025-12-02,-0.0145,0.0163,0.9837,83
2025-12-03,-0.013,0.0145,0.9855,79
2025-12-04,-0.0109,0.0121,0.9879,102
2025-12-05,-0.0153,0.0173,0.9827,89
2025-12-08,-0.0077,0.0087,0.9913,92
2025-12-09,-0.0114,0.0129,0.9871,174
2025-12-10,-0.0057,0.0065,0.9935,143
2025-12-11,-0.0092,0.0104,0.9896,209
2025-12-12,-0.008,0.009,0.991,132
2025-12-15,-0.0088,0.0097,0.9903,191
2025-12-16,-0.0107,0.012,0.988,141
2025-12-17,-0.0138,0.0154,0.9846,106
2025-12-18,-0.0116,0.0129,0.9871,97
2025-12-19,-0.0163,0.0181,0.9819,86
2025-12-22,-0.0106,0.0118,0.9882,180
2025-12-23,-0.0112,0.0124,0.9876,77
2025-12-24,-0.0193,0.0218,0.9782,64
2025-12-25,-0.0097,0.0109,0.9891,14
2025-12-26,-0.0048,0.0055,0.9945,16
2025-12-29,-0.0085,0.0094,0.9906,149
2025-12-30,-0.0149,0.0168,0.9832,83
2025-12-31,-0.0075,0.0084,0.9916,37
2026-01-01,-0.0037,0.0042,0.9958,16
2026-01-02,-0.0019,0.0021,0.9979,79
2026-01-05,-0.0052,0.0058,0.9942,106
2026-01-06,-0.0073,0.008,0.992,97
2026-01-07,-0.0136,0.0153,0.9847,89
2026-01-08,-0.0222,0.0257,0.9743,83
2026-01-09,-0.0236,0.0269,0.9731,71
2026-01-12,-0.0152,0.0171,0.9829,136
2026-01-13,-0.014,0.0157,0.9843,70
2026-01-14,-0.0184,0.021,0.979,114
2026-01-15,-0.0242,0.028,0.972,143
2026-01-16,-0.0121,0.014,0.986,24
2026-01-19,-0.0061,0.007,0.993,134
2026-01-20,-0.016,0.0185,0.9815,133
2026-01-21,-0.0207,0.0243,0.9757,433
2026-01-22,-0.0165,0.0192,0.9808,285
2026-01-23,-0.0214,0.0249,0.9751,228
2026-01-26,-0.016,0.0184,0.9816,253
2026-01-27,-0.0189,0.0218,0.9782,278
2026-01-28,-0.0181,0.0207,0.9793,1421
2026-01-29,-0.0154,0.0175,0.9825,1687
2026-01-30,-0.0132,0.0148,0.9852,492
2026-02-02,-0.0149,0.0167,0.9833,703
2026-02-03,-0.0147,0.0165,0.9835,246
2026-02-04,-0.0116,0.013,0.987,211
2026-02-05,-0.0153,0.0172,0.9828,234
2026-02-06,-0.0098,0.0109,0.9891,216
2026-02-09,-0.0079,0.0087,0.9913,304
2026-02-10,-0.0072,0.0079,0.9921,143
2026-02-11,-0.021,0.0249,0.9751,191
2026-02-12,-0.0211,0.0247,0.9753,286
2026-02-13,-0.022,0.0258,0.9742,372
2026-02-16,-0.0158,0.0181,0.9819,96
2026-02-17,-0.0079,0.009,0.991,26
2026-02-18,-0.0098,0.0111,0.9889,153
2026-02-19,-0.0125,0.0142,0.9858,231
2026-02-20,-0.015,0.017,0.983,151
2026-02-23,-0.0126,0.0141,0.9859,180
2026-02-24,-0.0063,0.007,0.993,102
2026-02-25,-0.0284,0.0353,0.9647,126
2026-02-26,-0.0319,0.0383,0.9617,121
2026-02-27,-0.0188,0.0223,0.9777,160
2026-03-02,-0.0188,0.0218,0.9782,281
2026-03-03,-0.0094,0.0109,0.9891,110
2026-03-04,-0.0106,0.0121,0.9879,453
2026-03-05,-0.0101,0.0114,0.9886,187
2026-03-06,-0.0083,0.0092,0.9908,144
2026-03-09,-0.0084,0.0092,0.9908,325
2026-03-10,-0.014,0.0155,0.9845,137
2026-03-11,-0.0177,0.0201,0.9799,244
2026-03-12,-0.0141,0.0159,0.9841,341
2026-03-13,-0.0155,0.0174,0.9826,265
2026-03-16,-0.0156,0.0174,0.9826,287
2026-03-17,-0.0176,0.0198,0.9802,135
2026-03-18,-0.0195,0.0218,0.9782,42
2026-03-19,-0.0199,0.0223,0.9777,44
2026-03-20,-0.01,0.0111,0.9889,25
2026-03-23,-0.005,0.0056,0.9944,61
2026-03-24,-0.0025,0.0028,0.9972,37
2026-03-25,-0.0063,0.007,0.993,179
2026-03-26,-0.0086,0.0095,0.9905,167
2026-03-27,-0.0131,0.0148,0.9852,398
2026-03-30,-0.018,0.0206,0.9794,493
2026-03-31,-0.0154,0.0175,0.9825,139
2026-04-01,-0.0102,0.0115,0.9885,183
2026-04-02,-0.014,0.0157,0.9843,100
2026-04-03,-0.0281,0.0317,0.9683,21
2026-04-06,-0.0192,0.0214,0.9786,269
2026-04-07,-0.0146,0.0163,0.9837,180
2026-04-08,-0.021,0.0242,0.9758,374
2026-04-09,-0.0172,0.0197,0.9803,264
2026-04-10,-0.0086,0.0098,0.9902,134
2026-04-13,-0.0065,0.0072,0.9928,216
2026-04-14,-0.0032,0.0036,0.9964,126
2026-04-15,-0.0044,0.0049,0.9951,164
2026-04-16,-0.0061,0.0068,0.9932,115
2026-04-17,-0.0089,0.0101,0.9899,300
2026-04-20,-0.006,0.0067,0.9933,298
2026-04-21,-0.0089,0.0099,0.9901,152
2026-04-22,-0.0073,0.0081,0.9919,160
2026-04-23,-0.0077,0.0085,0.9915,226
2026-04-24,-0.0124,0.0141,0.9859,1424
2026-04-27,-0.014,0.0158,0.9842,1249
2026-04-28,-0.0113,0.0127,0.9873,415
2026-04-29,-0.0167,0.019,0.981,277
2026-04-30,-0.0133,0.015,0.985,1175
2026-05-01,-0.0119,0.0133,0.9867,87
2026-05-04,-0.0081,0.0089,0.9911,436
2026-05-05,-0.0071,0.0078,0.9922,297
2026-05-06,-0.0115,0.0129,0.9871,167
2026-05-07,-0.0131,0.0148,0.9852,419
2026-05-08,-0.0117,0.0132,0.9868,429
2026-05-11,-0.0077,0.0086,0.9914,255
2026-05-12,-0.0078,0.0086,0.9914,232
2026-05-13,-0.0083,0.0091,0.9909,209
2026-05-14,-0.0041,0.0045,0.9955,54
2026-05-15,-0.0021,0.0023,0.9977,72
2026-05-18,-0.0047,0.0051,0.9949,638
2026-05-19,-0.0023,0.0025,0.9975,320
2026-05-20,-0.0026,0.0028,0.9972,328
2026-05-21,-0.0055,0.006,0.994,328
2026-05-22,-0.0048,0.0053,0.9947,218
2026-05-25,-0.008,0.0087,0.9913,328
2026-05-26,-0.0097,0.0106,0.9894,240
2026-05-27,-0.0048,0.0053,0.9947,36
2026-05-28,-0.0024,0.0027,0.9973,49
2026-05-29,-0.0124,0.0143,0.9857,617
2026-06-01,-0.0156,0.0176,0.9824,191
2026-06-02,-0.0104,0.0116,0.9884,179
2026-06-03,-0.0129,0.0144,0.9856,756
2026-06-04,-0.0106,0.0118,0.9882,769
2026-06-05,-0.0103,0.0115,0.9885,1502
2026-06-08,-0.0127,0.0142,0.9858,1477
2026-06-09,-0.0088,0.0097,0.9903,763
2026-06-10,-0.0119,0.0133,0.9867,826
2026-06-11,-0.015,0.0169,0.9831,638
2026-06-12,-0.0122,0.0137,0.9863,573
2026-06-15,-0.013,0.0146,0.9854,711
2026-06-16,-0.0122,0.0135,0.9865,81
2026-06-17,-0.011,0.0122,0.9878,460
2026-06-18,-0.0149,0.0166,0.9834,285
2026-06-19,-0.0137,0.0152,0.9848,360
2026-06-22,-0.0121,0.0133,0.9867,350
2026-06-23,-0.0155,0.0173,0.9827,235
2026-06-24,-0.0127,0.0141,0.9859,459
2026-06-25,-0.0135,0.015,0.985,251
2026-06-26,-0.0106,0.0117,0.9883,358
2026-06-29,-0.0144,0.0161,0.9839,438
2026-06-30,-0.0142,0.0159,0.9841,702
2026-07-01,-0.0171,0.0193,0.9807,309
2026-07-02,-0.0124,0.0139,0.9861,233
2026-07-03,-0.0129,0.0144,0.9856,268
2026-07-06,-0.0064,0.0072,0.9928,245
2026-07-07,-0.0127,0.0141,0.9859,190
2026-07-08,-0.0098,0.0109,0.9891,259
2026-07-09,-0.0075,0.0082,0.9918,180
2026-07-10,-0.0072,0.008,0.992,130
2026-07-13,-0.0036,0.004,0.996,340
2026-07-14,-0.0069,0.0076,0.9924,179
2026-07-15,-0.0094,0.0104,0.9896,151
2026-07-16,-0.0101,0.0112,0.9888,167
2026-07-17,-0.0096,0.0107,0.9893,494
2026-07-20,-0.0163,0.0184,0.9816,306
2026-07-21,-0.0149,0.0169,0.9831,196
2026-07-22,-0.0132,0.0148,0.9852,237
2026-07-23,-0.0189,0.0216,0.9784,388
