Date,sentiment_score,positive_ratio,negative_ratio,discussion_volume
2025-07-04,8.3415,0.6102,0.3898,33
2025-07-07,11.0526,0.6301,0.3699,80
2025-07-08,6.995,0.5594,0.4406,88
2025-07-09,6.676,0.6223,0.3777,54
2025-07-10,6.1033,0.6293,0.3707,55
2025-07-11,4.7947,0.6208,0.3792,49
2025-07-14,8.9879,0.6311,0.3689,106
2025-07-15,10.2003,0.6835,0.3165,53
2025-07-16,7.2228,0.6246,0.3754,99
2025-07-17,18.2624,0.7091,0.2909,63
2025-07-18,11.4619,0.6612,0.3388,75
2025-07-21,7.893,0.6116,0.3884,121
2025-07-22,6.1464,0.5887,0.4113,76
2025-07-23,4.5417,0.6219,0.3781,58
2025-07-24,10.0007,0.6879,0.3121,65
2025-07-25,7.3026,0.6125,0.3875,54
2025-07-28,8.7737,0.6646,0.3354,113
2025-07-29,8.0694,0.6599,0.3401,87
2025-07-30,6.225,0.6071,0.3929,184
2025-07-31,3.9432,0.6051,0.3949,257
2025-08-01,5.4989,0.6662,0.3338,110
2025-08-04,8.5882,0.6502,0.3498,123
2025-08-05,8.0363,0.6669,0.3331,79
2025-08-06,6.1857,0.6558,0.3442,76
2025-08-07,8.1761,0.6476,0.3524,61
2025-08-08,8.6362,0.6809,0.3191,49
2025-08-11,8.1518,0.6909,0.3091,117
2025-08-12,7.1506,0.7006,0.2994,221
2025-08-13,7.5829,0.7046,0.2954,151
2025-08-14,9.5502,0.6856,0.3144,105
2025-08-15,7.2166,0.6823,0.3177,109
2025-08-18,5.5975,0.6403,0.3597,117
2025-08-19,4.2802,0.6216,0.3784,141
2025-08-20,3.617,0.614,0.386,216
2025-08-21,2.4433,0.6043,0.3957,74
2025-08-22,3.5727,0.6236,0.3764,70
2025-08-25,6.2991,0.6187,0.3813,101
2025-08-26,5.6514,0.5978,0.4022,156
2025-08-27,3.9221,0.6107,0.3893,93
2025-08-28,4.4464,0.6298,0.3702,94
2025-08-29,4.1238,0.5916,0.4084,206
2025-09-01,3.7661,0.593,0.407,429
2025-09-02,5.4656,0.6442,0.3558,128
2025-09-03,4.4598,0.6174,0.3826,171
2025-09-04,6.7066,0.6385,0.3615,94
2025-09-05,24.2513,0.7478,0.2522,21
2025-09-08,13.0124,0.647,0.353,412
2025-09-09,7.7094,0.6213,0.3787,601
2025-09-10,6.9679,0.6476,0.3524,276
2025-09-11,7.5487,0.6683,0.3317,209
2025-09-12,7.0577,0.7058,0.2942,187
2025-09-15,8.708,0.7058,0.2942,221
2025-09-16,5.131,0.6687,0.3313,152
2025-09-17,5.7189,0.6529,0.3471,248
2025-09-18,3.9753,0.6195,0.3805,302
2025-09-19,5.1885,0.662,0.338,159
2025-09-22,7.5586,0.6862,0.3138,152
2025-09-23,8.4323,0.6988,0.3012,97
2025-09-24,7.9436,0.6724,0.3276,113
2025-09-25,6.6469,0.6453,0.3547,110
2025-09-26,4.4899,0.5982,0.4018,176
2025-09-29,5.6358,0.6275,0.3725,169
2025-09-30,5.3377,0.6436,0.3564,144
2025-10-01,3.6021,0.6051,0.3949,330
2025-10-02,2.9362,0.5909,0.4091,189
2025-10-03,3.228,0.5821,0.4179,157
2025-10-06,4.917,0.5967,0.4033,247
2025-10-07,4.3484,0.6355,0.3645,132
2025-10-08,4.2726,0.6095,0.3905,293
2025-10-09,4.0088,0.6279,0.3721,602
2025-10-10,3.8196,0.6079,0.3921,296
2025-10-13,3.6541,0.5894,0.4106,261
2025-10-14,3.2528,0.5875,0.4125,222
2025-10-15,2.5864,0.5849,0.4151,182
2025-10-16,2.0372,0.5879,0.4121,110
2025-10-17,2.7471,0.5835,0.4165,259
2025-10-20,6.0665,0.6497,0.3503,644
2025-10-21,6.0898,0.6796,0.3204,754
2025-10-22,4.6586,0.6559,0.3441,541
2025-10-23,4.4635,0.6456,0.3544,181
2025-10-24,4.8142,0.672,0.328,116
2025-10-27,8.863,0.6906,0.3094,172
2025-10-28,8.903,0.6733,0.3267,93
2025-10-29,6.7994,0.6666,0.3334,200
2025-10-30,7.973,0.7175,0.2825,177
2025-10-31,9.6028,0.719,0.281,93
2025-11-03,10.4662,0.7475,0.2525,125
2025-11-04,9.6185,0.6654,0.3346,84
2025-11-05,8.7378,0.6898,0.3102,70
2025-11-06,13.5092,0.7249,0.2751,75
2025-11-07,9.5267,0.6551,0.3449,123
2025-11-10,10.4924,0.7015,0.2985,115
2025-11-11,8.2655,0.6681,0.3319,115
2025-11-12,8.8383,0.6559,0.3441,87
2025-11-13,10.6221,0.6873,0.3127,96
2025-11-14,9.6087,0.645,0.355,73
2025-11-17,9.6785,0.6853,0.3147,113
2025-11-18,7.117,0.676,0.324,84
2025-11-19,8.3483,0.6526,0.3474,89
2025-11-20,6.6305,0.6725,0.3275,104
2025-11-21,5.3786,0.6425,0.3575,80
2025-11-24,11.425,0.7155,0.2845,123
2025-11-25,12.0583,0.6973,0.3027,81
2025-11-26,10.716,0.6648,0.3352,68
2025-11-27,8.3554,0.6387,0.3613,80
2025-11-28,6.3981,0.594,0.406,71
2025-12-01,8.1248,0.6554,0.3446,113
2025-12-02,7.4945,0.6659,0.3341,68
2025-12-03,7.6838,0.6389,0.3611,67
2025-12-04,4.8725,0.6034,0.3966,81
2025-12-05,10.2285,0.6833,0.3167,76
2025-12-08,14.4862,0.7083,0.2917,75
2025-12-09,9.5157,0.6449,0.3551,141
2025-12-10,8.2364,0.6183,0.3817,120
2025-12-11,7.4914,0.6312,0.3688,177
2025-12-12,5.1482,0.6046,0.3954,109
2025-12-15,8.723,0.6636,0.3364,155
2025-12-16,6.6513,0.6529,0.3471,123
2025-12-17,4.7334,0.6298,0.3702,89
2025-12-18,6.9707,0.6656,0.3344,77
2025-12-19,7.3068,0.6492,0.3508,79
2025-12-22,9.9417,0.6996,0.3004,160
2025-12-23,9.7666,0.6498,0.3502,70
2025-12-24,14.037,0.7185,0.2815,47
2025-12-25,15.3865,0.7759,0.2241,12
2025-12-26,-5.1351,0.6957,0.3043,13
2025-12-29,2.3645,0.6875,0.3125,131
2025-12-30,8.7864,0.7452,0.2548,71
2025-12-31,11.3417,0.7696,0.2304,34
2026-01-01,17.153,0.6348,0.3652,14
2026-01-02,12.7132,0.6704,0.3296,68
2026-01-05,16.0005,0.7087,0.2913,87
2026-01-06,12.4435,0.6933,0.3067,90
2026-01-07,11.1472,0.7137,0.2863,79
2026-01-08,9.0333,0.6877,0.3123,68
2026-01-09,8.6587,0.6503,0.3497,62
2026-01-12,7.6306,0.6092,0.3908,125
2026-01-13,8.4979,0.6152,0.3848,66
2026-01-14,10.8552,0.6374,0.3626,94
2026-01-15,12.3108,0.6711,0.3289,105
2026-01-16,12.9569,0.6399,0.3601,23
2026-01-19,10.3575,0.646,0.354,115
2026-01-20,9.4967,0.6506,0.3494,116
2026-01-21,5.7589,0.6192,0.3808,347
2026-01-22,4.8023,0.6071,0.3929,237
2026-01-23,6.7218,0.6369,0.3631,183
2026-01-26,7.8986,0.6307,0.3693,221
2026-01-27,7.3119,0.6543,0.3457,236
2026-01-28,4.6007,0.6127,0.3873,1159
2026-01-29,3.803,0.6133,0.3867,1406
2026-01-30,5.2087,0.6433,0.3567,404
2026-02-02,6.5967,0.642,0.358,618
2026-02-03,5.7873,0.6258,0.3742,210
2026-02-04,7.242,0.6632,0.3368,167
2026-02-05,10.1793,0.6884,0.3116,199
2026-02-06,6.9729,0.6432,0.3568,194
2026-02-09,10.4083,0.6505,0.3495,263
2026-02-10,9.9005,0.6528,0.3472,116
2026-02-11,8.1705,0.6131,0.3869,150
2026-02-12,8.2642,0.607,0.393,233
2026-02-13,5.8601,0.6133,0.3867,305
2026-02-16,11.8613,0.5998,0.4002,87
2026-02-17,25.5015,0.7564,0.2436,23
2026-02-18,14.9773,0.6907,0.3093,120
2026-02-19,10.1442,0.6281,0.3719,191
2026-02-20,10.0525,0.6501,0.3499,122
2026-02-23,18.5531,0.7025,0.2975,151
2026-02-24,10.5818,0.6464,0.3536,83
2026-02-25,7.0927,0.6611,0.3389,111
2026-02-26,6.1443,0.6103,0.3897,109
2026-02-27,4.8422,0.6067,0.3933,131
2026-03-02,4.0615,0.5679,0.4321,240
2026-03-03,2.7648,0.534,0.466,94
2026-03-04,2.0705,0.5437,0.4563,374
2026-03-05,3.9545,0.5935,0.4065,171
2026-03-06,3.6037,0.5881,0.4119,127
2026-03-09,4.0225,0.5877,0.4123,269
2026-03-10,4.4264,0.6487,0.3513,124
2026-03-11,4.2907,0.6509,0.3491,196
2026-03-12,6.0997,0.6787,0.3213,293
2026-03-13,5.3702,0.68,0.32,229
2026-03-16,7.0362,0.6624,0.3376,245
2026-03-17,7.1,0.6382,0.3618,114
2026-03-18,2.2186,0.6396,0.3604,39
2026-03-19,3.0574,0.6036,0.3964,37
2026-03-20,2.5618,0.5291,0.4709,22
2026-03-23,7.7609,0.5918,0.4082,55
2026-03-24,23.473,0.6194,0.3806,34
2026-03-25,14.7307,0.6591,0.3409,156
2026-03-26,8.8096,0.6493,0.3507,147
2026-03-27,6.8775,0.6152,0.3848,339
2026-03-30,5.7855,0.6201,0.3799,416
2026-03-31,4.97,0.6328,0.3672,110
2026-04-01,5.4235,0.6574,0.3426,151
2026-04-02,4.98,0.6265,0.3735,89
2026-04-03,4.6805,0.599,0.401,21
2026-04-06,7.2338,0.622,0.378,231
2026-04-07,5.0518,0.5992,0.4008,144
2026-04-08,6.5079,0.6711,0.3289,323
2026-04-09,5.3494,0.6397,0.3603,217
2026-04-10,7.6168,0.6677,0.3323,115
2026-04-13,5.2444,0.618,0.382,190
2026-04-14,8.8242,0.6648,0.3352,104
2026-04-15,5.4407,0.6191,0.3809,143
2026-04-16,4.1535,0.5968,0.4032,94
2026-04-17,3.5986,0.5793,0.4207,251
2026-04-20,6.3642,0.6211,0.3789,261
2026-04-21,5.5854,0.6357,0.3643,123
2026-04-22,3.902,0.5974,0.4026,127
2026-04-23,4.5552,0.619,0.381,192
2026-04-24,2.5843,0.5755,0.4245,1124
2026-04-27,3.0877,0.5797,0.4203,1026
2026-04-28,3.1907,0.5876,0.4124,356
2026-04-29,4.7335,0.6203,0.3797,219
2026-04-30,2.8907,0.5817,0.4183,941
2026-05-01,5.5873,0.596,0.404,77
2026-05-04,6.0824,0.6174,0.3826,371
2026-05-05,5.3117,0.6595,0.3405,258
2026-05-06,4.9057,0.6765,0.3235,137
2026-05-07,5.3417,0.6943,0.3057,337
2026-05-08,4.3061,0.653,0.347,358
2026-05-11,3.9482,0.6368,0.3632,224
2026-05-12,3.1285,0.5584,0.4416,200
2026-05-13,3.9507,0.5632,0.4368,169
2026-05-14,7.2728,0.6304,0.3696,43
2026-05-15,6.5823,0.6321,0.3679,71
2026-05-18,5.4359,0.6186,0.3814,557
2026-05-19,4.7425,0.6067,0.3933,274
2026-05-20,7.3334,0.6525,0.3475,275
2026-05-21,5.4163,0.6311,0.3689,287
2026-05-22,4.1752,0.6121,0.3879,172
2026-05-25,5.4995,0.6363,0.3637,268
2026-05-26,5.6822,0.6482,0.3518,206
2026-05-27,11.2572,0.6623,0.3377,34
2026-05-28,10.0973,0.6562,0.3438,40
2026-05-29,5.81,0.5876,0.4124,501
2026-06-01,10.622,0.6426,0.3574,172
2026-06-02,9.6129,0.6609,0.3391,159
2026-06-03,5.6373,0.5901,0.4099,624
2026-06-04,3.4756,0.5701,0.4299,618
2026-06-05,2.6706,0.5562,0.4438,1232
2026-06-08,3.8996,0.5753,0.4247,1218
2026-06-09,4.9098,0.6179,0.3821,648
2026-06-10,5.3916,0.6457,0.3543,689
2026-06-11,6.3553,0.669,0.331,507
2026-06-12,6.2532,0.6857,0.3143,484
2026-06-15,7.5446,0.6836,0.3164,606
2026-06-16,19.4954,0.7515,0.2485,72
2026-06-17,14.4312,0.7391,0.2609,406
2026-06-18,12.5865,0.7022,0.2978,239
2026-06-19,10.2078,0.6922,0.3078,299
2026-06-22,11.1853,0.6762,0.3238,306
2026-06-23,8.7345,0.6758,0.3242,191
2026-06-24,6.4206,0.6249,0.3751,399
2026-06-25,5.9905,0.6419,0.3581,214
2026-06-26,4.7403,0.6278,0.3722,290
2026-06-29,5.3075,0.6073,0.3927,380
2026-06-30,3.1546,0.5554,0.4446,568
2026-07-01,3.818,0.5823,0.4177,261
2026-07-02,5.7465,0.6178,0.3822,199
2026-07-03,7.3594,0.6729,0.3271,217
2026-07-06,10.6437,0.6862,0.3138,203
2026-07-07,10.3442,0.6775,0.3225,157
2026-07-08,7.5651,0.6437,0.3563,223
2026-07-09,7.5912,0.6462,0.3538,148
2026-07-10,9.0245,0.6442,0.3558,109
2026-07-13,8.5718,0.6462,0.3538,290
2026-07-14,7.792,0.6462,0.3538,147
2026-07-15,6.2366,0.6471,0.3529,125
2026-07-16,6.998,0.6765,0.3235,136
2026-07-17,7.8302,0.6965,0.3035,381
2026-07-20,10.7594,0.6969,0.3031,251
2026-07-21,9.9913,0.7087,0.2913,161
2026-07-22,8.4465,0.6894,0.3106,191
2026-07-23,5.7689,0.6344,0.3656,309
